city,type,value
七台河,AQI,29.54
七台河,CO,1.05
七台河,NO2,24.83
七台河,O3,54.58
七台河,PM2.5,19.92
七台河,SO2,7.25
三亚,AQI,19.04
三亚,CO,0.52
三亚,NO2,15.08
三亚,O3,34.54
三亚,PM10,16.96
三亚,PM2.5,5.08
三亚,SO2,3.38
三明,AQI,43.12
三明,CO,1.32
三明,NO2,20.08
三明,O3,33.25
三明,PM10,42.04
三明,PM2.5,28.38
三明,SO2,13.75
三门峡,AQI,44.79
三门峡,CO,0.9
三门峡,NO2,28.83
三门峡,O3,70.75
三门峡,PM10,39.58
三门峡,PM2.5,24.62
三门峡,SO2,17.33
上海,AQI,50.21
上海,CO,0.87
上海,NO2,50.33
上海,O3,77.17
上海,PM10,39.92
上海,PM2.5,35.5
上海,SO2,11.08
上饶,AQI,54.04
上饶,CO,0.83
上饶,NO2,18.71
上饶,O3,59.83
上饶,PM10,55.29
上饶,PM2.5,34.96
上饶,SO2,16.25
东莞,AQI,44.04
东莞,CO,0.71
东莞,NO2,48.92
东莞,O3,42.17
东莞,PM10,41.62
东莞,PM2.5,29.67
东莞,SO2,11.12
东营,AQI,79.0
东营,CO,1.31
东营,NO2,32.46
东营,O3,90.29
东营,PM10,97.46
东营,PM2.5,56.29
东营,SO2,32.92
中卫,AQI,46.38
中卫,CO,0.54
中卫,NO2,24.67
中卫,O3,65.04
中卫,PM10,42.71
中卫,PM2.5,23.46
中卫,SO2,8.92
中山,AQI,24.71
中山,CO,0.84
中山,NO2,21.29
中山,O3,41.08
中山,PM10,24.71
中山,PM2.5,15.83
中山,SO2,7.71
临夏州,AQI,52.75
临夏州,CO,1.35
临夏州,NO2,35.92
临夏州,O3,60.79
临夏州,PM10,52.35
临夏州,PM2.5,30.21
临夏州,SO2,14.75
临安,AQI,40.33
临安,CO,0.58
临安,NO2,14.83
临安,O3,64.75
临安,PM10,32.24
临安,PM2.5,26.29
临安,SO2,5.21
临汾,AQI,40.46
临汾,CO,1.47
临汾,NO2,28.92
临汾,O3,59.38
临汾,PM10,39.38
临汾,PM2.5,22.96
临汾,SO2,28.83
临沂,AQI,70.54
临沂,CO,1.27
临沂,NO2,43.67
临沂,O3,78.29
临沂,PM10,83.22
临沂,PM2.5,48.33
临沂,SO2,14.83
临沧,AQI,28.92
临沧,CO,1.12
临沧,NO2,7.79
临沧,O3,22.42
临沧,PM10,25.0
临沧,PM2.5,19.42
临沧,SO2,14.96
丹东,AQI,61.75
丹东,CO,1.53
丹东,NO2,14.17
丹东,O3,70.92
丹东,PM10,67.71
丹东,PM2.5,43.92
丹东,SO2,11.04
丽水,AQI,48.29
丽水,CO,0.64
丽水,NO2,17.96
丽水,O3,53.67
丽水,PM10,49.12
丽水,PM2.5,32.12
丽水,SO2,6.83
丽江,AQI,24.96
丽江,CO,0.85
丽江,NO2,8.88
丽江,O3,36.42
丽江,PM10,23.26
丽江,PM2.5,14.04
丽江,SO2,16.75
义乌,AQI,47.54
