city,type,value
七台河,AQI,54.89
七台河,CO,0.4
七台河,NO2,6.13
七台河,O3,59.23
七台河,PM10,81.56
七台河,PM2.5,29.02
七台河,SO2,7.63
三亚,AQI,21.7
三亚,CO,0.58
三亚,NO2,11.96
三亚,O3,47.09
三亚,PM10,20.55
三亚,PM2.5,8.23
三亚,SO2,3.6
三明,AQI,41.51
三明,CO,1.29
三明,NO2,27.71
三明,O3,36.76
三明,PM10,43.36
三明,PM2.5,20.46
三明,SO2,15.2
三门峡,AQI,70.53
三门峡,CO,1.3
三门峡,NO2,30.82
三门峡,O3,108.26
三门峡,PM10,81.77
三门峡,PM2.5,40.6
三门峡,SO2,23.64
上海,AQI,57.61
上海,CO,0.72
上海,NO2,37.04
上海,O3,78.6
上海,PM10,50.68
上海,PM2.5,39.18
上海,SO2,10.5
上饶,AQI,46.26
上饶,CO,0.51
上饶,NO2,23.45
上饶,O3,60.65
上饶,PM10,43.46
上饶,PM2.5,31.92
上饶,SO2,39.7
东莞,AQI,37.27
东莞,CO,0.69
东莞,NO2,30.04
东莞,O3,51.61
东莞,PM10,35.08
东莞,PM2.5,21.51
东莞,SO2,8.03
东营,AQI,77.37
东营,CO,1.04
东营,NO2,28.95
东营,O3,122.43
东营,PM10,91.21
东营,PM2.5,46.18
东营,SO2,44.34
中卫,AQI,68.42
中卫,CO,0.54
中卫,NO2,17.53
中卫,O3,92.01
中卫,PM10,75.57
中卫,PM2.5,33.96
中卫,SO2,13.86
中山,AQI,23.36
中山,CO,0.68
中山,NO2,16.36
中山,O3,43.01
中山,PM10,22.57
中山,PM2.5,12.63
中山,SO2,6.73
临夏州,AQI,57.77
临夏州,CO,0.96
临夏州,NO2,30.34
临夏州,O3,81.94
临夏州,PM10,61.8
临夏州,PM2.5,32.38
临夏州,SO2,13.78
临安,AQI,56.69
临安,CO,0.69
临安,NO2,27.45
临安,O3,66.06
临安,PM10,65.68
临安,PM2.5,31.02
临安,SO2,5.4
临汾,AQI,76.06
临汾,CO,2.11
临汾,NO2,23.85
临汾,O3,74.88
临汾,PM10,96.54
临汾,PM2.5,47.27
临汾,SO2,60.12
临沂,AQI,72.62
临沂,CO,1.03
临沂,NO2,28.21
临沂,O3,83.3
临沂,PM10,92.87
临沂,PM2.5,38.08
临沂,SO2,13.85
临沧,AQI,34.2
临沧,CO,0.88
临沧,NO2,6.46
临沧,O3,33.33
临沧,PM10,29.29
临沧,PM2.5,21.94
临沧,SO2,7.53
丹东,AQI,58.45
丹东,CO,1.32
丹东,NO2,17.6
丹东,O3,96.08
丹东,PM10,59.22
丹东,PM2.5,39.02
丹东,SO2,14.84
丽水,AQI,36.74
丽水,CO,0.54
丽水,NO2,18.88
丽水,O3,55.15
丽水,PM10,34.76
丽水,PM2.5,20.44
丽水,SO2,7.7
丽江,AQI,25.23
丽江,CO,0.52
丽江,NO2,10.3
丽江,O3,40.24
丽江,PM10,24.16
丽江,PM2.5,15.05
丽江,SO2,9.61
义乌,AQI,49.67
义乌,CO,1.07
义乌,NO2,28.15
义乌,O3,67.99
义乌,PM10,51.57
义乌,PM2.5,30.98
义乌,SO2,17.28
乌兰察布,AQI,48.27
乌兰察布,CO,0.47
乌兰察布,NO2,24.55
乌兰察布,O3,81.64
乌兰察布,PM10,49.38
乌兰察布,PM2.5,28.16
乌兰察布,SO2,20.27
乌海,AQI,68.94
乌海,CO,0.57
乌海,NO2,19.79
乌海,O3,99.74
乌海,PM10,83.12
乌海,PM2.5,31.35
乌海,SO2,32.96
乌鲁木齐,AQI,57.31
乌鲁木齐,CO,0.53
乌鲁木齐,NO2,37.06
乌鲁木齐,O3,61.44
乌鲁木齐,PM10,68.8
