date,hour,type,city,value
20160523,0,AQI,北京,86.0
20160523,0,PM2.5,北京,64.0
20160523,0,PM2.5_24h,北京,49.0
20160523,0,PM10,北京,104.0
20160523,0,PM10_24h,北京,87.0
20160523,0,SO2,北京,11.0
20160523,0,SO2_24h,北京,8.0
20160523,0,NO2,北京,52.0
20160523,0,NO2_24h,北京,51.0
20160523,0,O3,北京,119.0
20160523,0,O3_24h,北京,233.0
20160523,0,O3_8h,北京,158.0
20160523,0,O3_8h_24h,北京,206.0
20160523,0,CO,北京,0.79
20160523,0,CO_24h,北京,0.68
20160523,1,AQI,北京,79.0
20160523,1,PM2.5,北京,58.0
20160523,1,PM2.5_24h,北京,49.0
20160523,1,PM10,北京,89.0
20160523,1,PM10_24h,北京,84.0
20160523,1,SO2,北京,12.0
20160523,1,SO2_24h,北京,8.0
20160523,1,NO2,北京,39.0
20160523,1,NO2_24h,北京,50.0
20160523,1,O3,北京,115.0
20160523,1,O3_24h,北京,233.0
20160523,1,O3_8h,北京,144.0
20160523,1,O3_8h_24h,北京,206.0
20160523,1,CO,北京,0.77
20160523,1,CO_24h,北京,0.67
20160523,2,AQI,北京,78.0
20160523,2,PM2.5,北京,57.0
20160523,2,PM2.5_24h,北京,49.0
20160523,2,PM10,北京,92.0
20160523,2,PM10_24h,北京,85.0
20160523,2,SO2,北京,14.0
20160523,2,SO2_24h,北京,8.0
20160523,2,NO2,北京,36.0
20160523,2,NO2_24h,北京,48.0
20160523,2,O3,北京,107.0
20160523,2,O3_24h,北京,233.0
20160523,2,O3_8h,北京,132.0
20160523,2,O3_8h_24h,北京,206.0
20160523,2,CO,北京,0.73
20160523,2,CO_24h,北京,0.67
20160523,3,AQI,北京,84.0
20160523,3,PM2.5,北京,62.0
20160523,3,PM2.5_24h,北京,50.0
20160523,3,PM10,北京,102.0
20160523,3,PM10_24h,北京,85.0
20160523,3,SO2,北京,13.0
20160523,3,SO2_24h,北京,9.0
20160523,3,NO2,北京,48.0
20160523,3,NO2_24h,北京,45.0
20160523,3,O3,北京,83.0
20160523,3,O3_24h,北京,233.0
20160523,3,O3_8h,北京,119.0
20160523,3,O3_8h_24h,北京,206.0
20160523,3,CO,北京,0.8
20160523,3,CO_24h,北京,0.67
20160523,7,AQI,北京,108.0
20160523,7,PM2.5,北京,81.0
20160523,7,PM2.5_24h,北京,53.0
20160523,7,PM10,北京,120.0
20160523,7,PM10_24h,北京,91.0
20160523,7,SO2,北京,22.0
20160523,7,SO2_24h,北京,10.0
20160523,7,NO2,北京,79.0
20160523,7,NO2_24h,北京,43.0
20160523,7,O3,北京,23.0
20160523,7,O3_24h,北京,233.0
20160523,7,O3_8h,北京,68.0
20160523,7,O3_8h_24h,北京,206.0
20160523,7,CO,北京,1.41
20160523,7,CO_24h,北京,0.75
20160523,8,AQI,北京,114.0
20160523,8,PM2.5,北京,86.0
20160523,8,PM2.5_24h,北京,55.0
20160523,8,PM10,北京,128.0
20160523,8,PM10_24h,北京,93.0
20160523,8,SO2,北京,24.0
20160523,8,SO2_24h,北京,11.0
20160523,8,NO2,北京,85.0
20160523,8,NO2_24h,北京,43.0
20160523,8,O3,北京,21.0
20160523,8,O3_24h,北京,233.0
20160523,8,O3_8h,北京,56.0
20160523,8,O3_8h_24h,北京,206.0
20160523,8,CO,北京,1.6
