city,type,value
七台河,AQI,43.45
七台河,CO,0.49
七台河,NO2,31.46
七台河,O3,63.18
七台河,PM10,45.27
七台河,PM2.5,23.96
七台河,SO2,18.5
三亚,AQI,22.73
三亚,CO,0.52
三亚,NO2,11.17
三亚,O3,45.17
三亚,PM10,21.59
三亚,PM2.5,9.86
三亚,SO2,1.82
三明,AQI,33.05
三明,CO,1.15
三明,NO2,22.36
三明,O3,37.21
三明,PM10,32.64
三明,PM2.5,15.63
三明,SO2,8.49
三门峡,AQI,74.05
三门峡,CO,0.92
三门峡,NO2,30.3
三门峡,O3,121.78
三门峡,PM10,79.07
三门峡,PM2.5,40.81
三门峡,SO2,13.88
上海,AQI,58.75
上海,CO,0.65
上海,NO2,34.83
上海,O3,96.09
上海,PM10,47.61
上海,PM2.5,38.41
上海,SO2,9.29
上饶,AQI,42.9
上饶,CO,0.82
上饶,NO2,20.73
上饶,O3,56.21
上饶,PM10,42.22
上饶,PM2.5,28.22
上饶,SO2,18.31
东莞,AQI,34.42
东莞,CO,0.78
东莞,NO2,33.09
东莞,O3,40.92
东莞,PM10,33.16
东莞,PM2.5,19.42
东莞,SO2,8.97
东营,AQI,82.32
东营,CO,0.9
东营,NO2,27.59
东营,O3,130.43
东营,PM10,103.45
东营,PM2.5,46.31
东营,SO2,29.61
中卫,AQI,66.58
中卫,CO,0.65
中卫,NO2,21.01
中卫,O3,106.25
中卫,PM10,80.13
中卫,PM2.5,26.78
中卫,SO2,13.61
中山,AQI,22.37
中山,CO,0.65
中山,NO2,12.63
中山,O3,42.38
中山,PM10,21.64
中山,PM2.5,11.17
中山,SO2,5.76
临夏州,AQI,44.28
临夏州,CO,0.66
临夏州,NO2,15.11
临夏州,O3,78.36
临夏州,PM10,42.95
临夏州,PM2.5,21.59
临夏州,SO2,18.38
临安,AQI,52.58
临安,CO,0.65
临安,NO2,22.22
临安,O3,37.99
临安,PM10,56.51
临安,PM2.5,30.01
临安,SO2,13.69
临汾,AQI,92.21
临汾,CO,1.38
临汾,NO2,23.66
临汾,O3,145.59
临汾,PM10,97.89
临汾,PM2.5,57.79
临汾,SO2,33.24
临沂,AQI,83.16
临沂,CO,1.02
临沂,NO2,31.85
临沂,O3,122.09
临沂,PM10,101.09
临沂,PM2.5,36.24
临沂,SO2,20.28
临沧,AQI,33.0
临沧,CO,0.69
临沧,NO2,15.49
临沧,O3,38.68
临沧,PM10,32.06
临沧,PM2.5,15.47
临沧,SO2,13.2
丹东,AQI,47.68
丹东,CO,0.7
丹东,NO2,17.45
丹东,O3,87.45
丹东,PM10,48.86
丹东,PM2.5,25.54
丹东,SO2,9.83
丽水,AQI,36.5
丽水,CO,0.58
丽水,NO2,21.15
丽水,O3,53.94
丽水,PM10,34.25
丽水,PM2.5,19.87
丽水,SO2,6.41
丽江,AQI,30.65
丽江,CO,0.55
丽江,NO2,10.88
丽江,O3,78.78
丽江,PM10,26.03
丽江,PM2.5,11.64
丽江,SO2,10.3
义乌,AQI,40.04
义乌,CO,0.72
义乌,NO2,33.81
义乌,O3,55.36
义乌,PM10,36.98
义乌,PM2.5,25.08
义乌,SO2,10.74
乌兰察布,AQI,54.32
乌兰察布,CO,0.45
乌兰察布,NO2,23.78
乌兰察布,O3,123.99
乌兰察布,PM10,44.15
乌兰察布,PM2.5,25.2
乌兰察布,SO2,20.77
乌海,AQI,76.21
乌海,CO,0.74
乌海,NO2,25.85
乌海,O3,114.46
乌海,PM10,96.4
乌海,PM2.5,36.38
乌海,SO2,42.56
乌鲁木齐,AQI,58.19
