city,type,value
七台河,AQI,83.62
七台河,CO,1.06
七台河,NO2,41.79
七台河,O3,33.06
七台河,PM10,89.09
七台河,PM2.5,57.42
七台河,SO2,11.02
三亚,AQI,41.19
三亚,CO,0.65
三亚,NO2,14.15
三亚,O3,80.13
三亚,PM10,40.24
三亚,PM2.5,24.36
三亚,SO2,2.83
三明,AQI,57.45
三明,CO,0.97
三明,NO2,35.79
三明,O3,39.31
三明,PM10,56.02
三明,PM2.5,40.38
三明,SO2,12.69
三门峡,AQI,121.99
三门峡,CO,1.36
三门峡,NO2,54.21
三门峡,O3,24.31
三门峡,PM10,136.93
三门峡,PM2.5,81.41
三门峡,SO2,28.31
上海,AQI,76.1
上海,CO,1.0
上海,NO2,68.23
上海,O3,40.14
上海,PM10,75.76
上海,PM2.5,53.28
上海,SO2,15.48
上饶,AQI,85.24
上饶,CO,1.09
上饶,NO2,49.03
上饶,O3,26.22
上饶,PM10,109.22
上饶,PM2.5,61.1
上饶,SO2,63.77
东莞,AQI,74.75
东莞,CO,1.09
东莞,NO2,52.56
东莞,O3,54.75
东莞,PM10,72.71
东莞,PM2.5,54.74
东莞,SO2,17.89
东营,AQI,106.64
东营,CO,1.19
东营,NO2,51.96
东营,O3,26.78
东营,PM10,134.68
东营,PM2.5,70.88
东营,SO2,43.72
中卫,AQI,100.81
中卫,CO,1.05
中卫,NO2,36.26
中卫,O3,48.47
中卫,PM10,154.05
中卫,PM2.5,50.85
中卫,SO2,26.13
中山,AQI,81.05
中山,CO,0.97
中山,NO2,64.38
中山,O3,53.98
中山,PM10,80.73
中山,PM2.5,58.77
中山,SO2,16.31
临夏州,AQI,128.5
临夏州,CO,2.46
临夏州,NO2,44.86
临夏州,O3,32.37
临夏州,PM10,173.58
临夏州,PM2.5,85.87
临夏州,SO2,43.68
临安,AQI,91.15
临安,CO,0.97
临安,NO2,45.59
临安,O3,43.93
临安,PM10,115.53
临安,PM2.5,63.2
临安,SO2,12.12
临汾,AQI,143.34
临汾,CO,2.61
临汾,NO2,51.1
临汾,O3,23.29
临汾,PM10,162.89
临汾,PM2.5,106.76
临汾,SO2,117.48
临沂,AQI,128.74
临沂,CO,1.56
临沂,NO2,65.87
临沂,O3,23.17
临沂,PM10,156.06
