city,type,value
七台河,AQI,45.35
七台河,CO,0.47
七台河,NO2,36.44
七台河,O3,45.32
七台河,PM10,49.22
七台河,PM2.5,19.86
七台河,SO2,11.91
三亚,AQI,24.3
三亚,CO,0.52
三亚,NO2,13.18
三亚,O3,29.41
三亚,PM10,23.35
三亚,PM2.5,11.72
三亚,SO2,3.0
三明,AQI,44.43
三明,CO,0.95
三明,NO2,22.12
三明,O3,54.83
三明,PM10,44.17
三明,PM2.5,27.01
三明,SO2,12.67
三门峡,AQI,68.91
三门峡,CO,0.88
三门峡,NO2,34.09
三门峡,O3,64.05
三门峡,PM10,82.32
三门峡,PM2.5,41.54
三门峡,SO2,15.54
上海,AQI,46.63
上海,CO,0.72
上海,NO2,36.04
上海,O3,86.18
上海,PM10,43.28
上海,PM2.5,25.76
上海,SO2,8.87
上饶,AQI,61.01
上饶,CO,0.97
上饶,NO2,19.1
上饶,O3,58.0
上饶,PM10,67.87
上饶,PM2.5,39.37
上饶,SO2,35.56
东莞,AQI,54.01
东莞,CO,0.87
东莞,NO2,38.64
东莞,O3,69.0
东莞,PM10,48.51
东莞,PM2.5,33.99
东莞,SO2,12.53
东营,AQI,74.72
东营,CO,0.87
东营,NO2,36.22
东营,O3,89.38
东营,PM10,95.62
东营,PM2.5,42.68
东营,SO2,21.86
中卫,AQI,68.88
中卫,CO,0.7
中卫,NO2,30.82
中卫,O3,61.6
中卫,PM10,88.0
中卫,PM2.5,29.09
中卫,SO2,13.43
中山,AQI,45.67
中山,CO,0.8
中山,NO2,24.37
中山,O3,71.36
中山,PM10,41.27
中山,PM2.5,26.31
中山,SO2,10.0
临夏州,AQI,39.25
临夏州,CO,0.75
临夏州,NO2,18.38
临夏州,O3,52.33
临夏州,PM10,39.08
临夏州,PM2.5,17.09
临夏州,SO2,16.85
临安,AQI,55.58
临安,CO,0.7
临安,NO2,19.85
临安,O3,76.97
临安,PM10,58.05
临安,PM2.5,33.03
临安,SO2,10.47
临汾,AQI,84.29
临汾,CO,1.96
临汾,NO2,37.9
临汾,O3,73.71
临汾,PM10,98.19
临汾,PM2.5,57.33
临汾,SO2,37.4
临沂,AQI,64.49
临沂,CO,1.01
临沂,NO2,37.74
临沂,O3,80.71
临沂,PM10,79.4
临沂,PM2.5,30.45
临沂,SO2,15.39
临沧,AQI,27.96
临沧,CO,0.76
临沧,NO2,17.34
临沧,O3,26.45
临沧,PM10,26.41
临沧,PM2.5,13.93
临沧,SO2,6.1
丹东,AQI,43.43
丹东,CO,0.76
丹东,NO2,20.43
丹东,O3,60.9
丹东,PM10,44.33
丹东,PM2.5,23.56
丹东,SO2,9.36
丽水,AQI,42.44
丽水,CO,0.71
丽水,NO2,18.04
丽水,O3,74.53
丽水,PM10,41.08
丽水,PM2.5,24.35
丽水,SO2,7.25
丽江,AQI,27.51
丽江,CO,0.78
丽江,NO2,13.07
丽江,O3,46.2
丽江,PM10,25.16
丽江,PM2.5,12.07
丽江,SO2,12.42
义乌,AQI,45.35
义乌,CO,0.76
义乌,NO2,32.46
义乌,O3,68.4
义乌,PM10,44.87
义乌,PM2.5,26.36
义乌,SO2,6.29
乌兰察布,AQI,47.64
