city,type,value
七台河,AQI,44.13
七台河,CO,0.45
七台河,NO2,29.42
七台河,O3,69.16
七台河,PM10,47.25
七台河,PM2.5,20.7
七台河,SO2,12.16
三亚,AQI,20.13
三亚,CO,0.52
三亚,NO2,11.51
三亚,O3,34.83
三亚,PM10,18.8
三亚,PM2.5,8.68
三亚,SO2,2.79
三明,AQI,37.48
三明,CO,0.91
三明,NO2,20.0
三明,O3,42.27
三明,PM10,37.83
三明,PM2.5,19.24
三明,SO2,11.0
三门峡,AQI,77.97
三门峡,CO,0.87
三门峡,NO2,23.56
三门峡,O3,119.51
三门峡,PM10,83.13
三门峡,PM2.5,45.2
三门峡,SO2,9.82
上海,AQI,60.28
上海,CO,0.66
上海,NO2,30.34
上海,O3,104.05
上海,PM10,56.28
上海,PM2.5,32.91
上海,SO2,10.22
上饶,AQI,50.5
上饶,CO,0.83
上饶,NO2,18.89
上饶,O3,52.83
上饶,PM10,53.64
上饶,PM2.5,30.82
上饶,SO2,33.72
东莞,AQI,37.76
东莞,CO,0.82
东莞,NO2,34.06
东莞,O3,41.2
东莞,PM10,36.48
东莞,PM2.5,22.77
东莞,SO2,10.78
东营,AQI,67.9
东营,CO,0.94
东营,NO2,22.8
东营,O3,100.81
东营,PM10,78.99
东营,PM2.5,39.05
东营,SO2,21.19
中卫,AQI,70.1
中卫,CO,0.65
中卫,NO2,18.93
中卫,O3,108.74
中卫,PM10,84.42
中卫,PM2.5,25.85
中卫,SO2,11.92
中山,AQI,29.39
中山,CO,0.67
中山,NO2,23.29
中山,O3,41.07
中山,PM10,26.91
中山,PM2.5,15.28
中山,SO2,7.66
临夏州,AQI,41.9
临夏州,CO,0.62
临夏州,NO2,13.81
临夏州,O3,92.97
临夏州,PM10,37.84
临夏州,PM2.5,17.3
临夏州,SO2,17.66
临安,AQI,41.96
临安,CO,0.62
临安,NO2,14.85
临安,O3,48.25
临安,PM10,43.56
临安,PM2.5,22.02
临安,SO2,10.99
临汾,AQI,82.25
临汾,CO,1.39
临汾,NO2,20.09
临汾,O3,121.49
