city,type,value
七台河,AQI,54.68
七台河,CO,0.7
七台河,NO2,27.01
七台河,O3,42.97
七台河,PM10,53.26
七台河,PM2.5,34.8
七台河,SO2,11.77
三亚,AQI,32.31
三亚,CO,0.47
三亚,NO2,9.01
三亚,O3,85.29
三亚,PM10,29.34
三亚,PM2.5,16.11
三亚,SO2,2.97
三明,AQI,39.74
三明,CO,0.67
三明,NO2,19.49
三明,O3,32.03
三明,PM10,34.1
三明,PM2.5,26.07
三明,SO2,9.12
三门峡,AQI,98.43
三门峡,CO,0.94
三门峡,NO2,41.08
三门峡,O3,29.97
三门峡,PM10,119.51
三门峡,PM2.5,62.59
三门峡,SO2,14.77
上海,AQI,56.43
上海,CO,0.82
上海,NO2,45.24
上海,O3,36.97
上海,PM10,58.34
上海,PM2.5,33.24
上海,SO2,7.75
上饶,AQI,53.48
上饶,CO,0.63
上饶,NO2,29.3
上饶,O3,29.37
上饶,PM10,60.58
上饶,PM2.5,32.21
上饶,SO2,15.43
东莞,AQI,38.34
东莞,CO,0.66
东莞,NO2,28.67
东莞,O3,47.25
东莞,PM10,39.23
东莞,PM2.5,23.17
东莞,SO2,9.26
东营,AQI,89.97
东营,CO,0.85
东营,NO2,44.15
东营,O3,33.88
东营,PM10,104.08
东营,PM2.5,51.76
东营,SO2,19.53
中卫,AQI,108.4
中卫,CO,0.4
中卫,NO2,30.38
中卫,O3,43.45
中卫,PM10,152.6
中卫,PM2.5,46.74
中卫,SO2,11.26
中山,AQI,43.68
中山,CO,0.6
中山,NO2,38.57
中山,O3,42.36
中山,PM10,43.91
中山,PM2.5,26.05
中山,SO2,7.53
临夏回族自治州,AQI,65.96
临夏回族自治州,CO,1.29
临夏回族自治州,NO2,35.11
临夏回族自治州,O3,42.01
临夏回族自治州,PM10,83.36
临夏回族自治州,PM2.5,31.36
临夏回族自治州,SO2,16.27
临汾,AQI,93.3
临汾,CO,1.17
临汾,NO2,39.29
临汾,O3,27.82
临汾,PM10,120.31
临汾,PM2.5,60.14
临汾,SO2,13.29
临沂,AQI,104.03
临沂,CO,1.12
临沂,NO2,50.68
临沂,O3,33.9
临沂,PM10,115.91
临沂,PM2.5,71.01
临沂,SO2,20.8
临沧,AQI,38.39
临沧,CO,0.61
临沧,NO2,14.17
临沧,O3,41.07
临沧,PM10,31.79
临沧,PM2.5,25.74
临沧,SO2,7.23
丹东,AQI,55.81
丹东,CO,1.07
丹东,NO2,28.61
丹东,O3,36.64
丹东,PM10,59.05
丹东,PM2.5,35.75
丹东,SO2,19.62
丽水,AQI,49.64
丽水,CO,0.57
丽水,NO2,26.87
丽水,O3,30.17
丽水,PM10,47.56
丽水,PM2.5,31.08
丽水,SO2,7.78
丽江,AQI,29.36
丽江,CO,0.52
丽江,NO2,12.29
丽江,O3,69.53
丽江,PM10,25.3
丽江,PM2.5,17.96
丽江,SO2,5.81
乌兰察布,AQI,53.23
乌兰察布,CO,0.51
乌兰察布,NO2,23.82
乌兰察布,O3,41.81
乌兰察布,PM10,70.62
乌兰察布,PM2.5,22.55
乌兰察布,SO2,17.65
乌海,AQI,75.54
