city,type,value
七台河,AQI,25.34
七台河,CO,0.55
七台河,NO2,15.98
七台河,O3,45.24
七台河,PM10,23.41
七台河,PM2.5,9.67
七台河,SO2,12.08
三亚,AQI,17.09
三亚,CO,0.36
三亚,NO2,6.69
三亚,O3,37.77
三亚,PM10,15.17
三亚,PM2.5,7.1
三亚,SO2,2.78
三明,AQI,32.94
三明,CO,0.75
三明,NO2,15.75
三明,O3,53.55
三明,PM10,32.03
三明,PM2.5,17.97
三明,SO2,8.16
三门峡,AQI,46.32
三门峡,CO,0.58
三门峡,NO2,13.85
三门峡,O3,103.16
三门峡,PM10,42.64
三门峡,PM2.5,22.52
三门峡,SO2,5.59
上海,AQI,39.74
上海,CO,0.59
上海,NO2,20.05
上海,O3,89.32
上海,PM10,33.92
上海,PM2.5,22.09
上海,SO2,4.48
上饶,AQI,35.85
上饶,CO,0.56
上饶,NO2,11.84
上饶,O3,59.6
上饶,PM10,35.22
上饶,PM2.5,18.23
上饶,SO2,10.99
东莞,AQI,37.87
东莞,CO,0.59
东莞,NO2,20.69
东莞,O3,76.02
东莞,PM10,29.28
东莞,PM2.5,14.91
东莞,SO2,6.7
东营,AQI,42.22
东营,CO,0.68
东营,NO2,11.84
东营,O3,100.83
东营,PM10,32.87
东营,PM2.5,21.49
东营,SO2,7.58
中卫,AQI,60.61
中卫,CO,0.35
中卫,NO2,16.35
中卫,O3,95.91
中卫,PM10,70.23
中卫,PM2.5,23.28
中卫,SO2,6.25
中山,AQI,25.96
中山,CO,0.55
中山,NO2,9.33
中山,O3,60.93
中山,PM10,23.56
中山,PM2.5,11.83
中山,SO2,4.42
临夏回族自治州,AQI,50.81
临夏回族自治州,CO,0.41
临夏回族自治州,NO2,11.82
临夏回族自治州,O3,88.0
临夏回族自治州,PM10,50.92
临夏回族自治州,PM2.5,26.26
临夏回族自治州,SO2,7.27
临汾,AQI,49.83
临汾,CO,0.72
临汾,NO2,19.42
临汾,O3,99.71
临汾,PM10,36.5
临汾,PM2.5,25.02
临汾,SO2,3.92
临沂,AQI,39.92
临沂,CO,0.59
临沂,NO2,16.61
临沂,O3,87.51
临沂,PM10,32.87
临沂,PM2.5,19.98
临沂,SO2,6.87
临沧,AQI,31.65
临沧,CO,0.67
临沧,NO2,9.91
临沧,O3,40.11
临沧,PM10,31.3
临沧,PM2.5,14.28
临沧,SO2,6.74
丹东,AQI,27.09
丹东,CO,0.57
丹东,NO2,7.98
丹东,O3,65.38
丹东,PM10,21.71
丹东,PM2.5,14.13
丹东,SO2,8.19
丽水,AQI,31.13
丽水,CO,0.38
丽水,NO2,11.09
丽水,O3,58.29
丽水,PM10,30.24
丽水,PM2.5,14.81
丽水,SO2,5.93
丽江,AQI,24.47
丽江,CO,0.53
丽江,NO2,11.94
丽江,O3,66.03
丽江,PM10,20.15
丽江,PM2.5,9.72
丽江,SO2,8.25
乌兰察布,AQI,38.78
乌兰察布,CO,0.37
乌兰察布,NO2,17.35
乌兰察布,O3,94.96
乌兰察布,PM10,34.04
乌兰察布,PM2.5,15.25
乌兰察布,SO2,13.64
乌海,AQI,61.86
乌海,CO,0.66
乌海,NO2,22.23
乌海,O3,102.71
乌海,PM10,71.01
乌海,PM2.5,21.65
