city,type,value
七台河,AQI,28.51
七台河,CO,0.53
七台河,NO2,17.5
七台河,O3,58.68
七台河,PM10,25.72
七台河,PM2.5,10.69
七台河,SO2,12.99
三亚,AQI,20.94
三亚,CO,0.37
三亚,NO2,6.86
三亚,O3,50.88
三亚,PM10,19.07
三亚,PM2.5,8.66
三亚,SO2,2.23
三明,AQI,25.34
三明,CO,0.86
三明,NO2,16.41
三明,O3,36.72
三明,PM10,23.66
三明,PM2.5,12.71
三明,SO2,5.11
三门峡,AQI,59.04
三门峡,CO,0.46
三门峡,NO2,19.62
三门峡,O3,116.75
三门峡,PM10,57.28
三门峡,PM2.5,22.85
三门峡,SO2,7.77
上海,AQI,36.79
上海,CO,0.55
上海,NO2,18.98
上海,O3,85.36
上海,PM10,30.39
上海,PM2.5,20.45
上海,SO2,4.57
上饶,AQI,31.03
上饶,CO,0.54
上饶,NO2,12.61
上饶,O3,56.15
上饶,PM10,29.05
上饶,PM2.5,15.79
上饶,SO2,10.15
东莞,AQI,22.29
东莞,CO,0.53
东莞,NO2,18.86
东莞,O3,45.44
东莞,PM10,20.0
东莞,PM2.5,9.38
东莞,SO2,5.31
东营,AQI,53.45
东营,CO,0.63
东营,NO2,15.01
东营,O3,120.64
东营,PM10,44.98
东营,PM2.5,23.22
东营,SO2,10.25
中卫,AQI,61.02
中卫,CO,0.29
中卫,NO2,17.97
中卫,O3,93.54
中卫,PM10,72.18
中卫,PM2.5,25.81
中卫,SO2,7.68
中山,AQI,19.05
中山,CO,0.54
中山,NO2,8.39
中山,O3,45.37
中山,PM10,17.7
中山,PM2.5,8.03
中山,SO2,3.86
临夏回族自治州,AQI,48.68
临夏回族自治州,CO,0.36
临夏回族自治州,NO2,16.01
临夏回族自治州,O3,100.0
临夏回族自治州,PM10,46.33
临夏回族自治州,PM2.5,22.91
临夏回族自治州,SO2,6.24
临汾,AQI,60.61
临汾,CO,0.68
临汾,NO2,24.65
临汾,O3,120.88
临汾,PM10,48.02
临汾,PM2.5,21.28
临汾,SO2,6.62
临沂,AQI,60.02
临沂,CO,0.6
临沂,NO2,18.22
临沂,O3,117.25
临沂,PM10,54.89
临沂,PM2.5,24.96
临沂,SO2,8.75
临沧,AQI,35.92
临沧,CO,0.72
临沧,NO2,10.78
临沧,O3,41.15
临沧,PM10,36.49
临沧,PM2.5,15.65
临沧,SO2,7.37
丹东,AQI,25.29
丹东,CO,0.74
丹东,NO2,6.09
丹东,O3,76.4
丹东,PM10,15.82
丹东,PM2.5,9.85
丹东,SO2,9.35
丽水,AQI,28.23
丽水,CO,0.39
丽水,NO2,12.52
丽水,O3,46.99
丽水,PM10,26.52
丽水,PM2.5,12.29
丽水,SO2,5.14
丽江,AQI,22.6
丽江,CO,0.5
丽江,NO2,9.53
丽江,O3,64.72
丽江,PM10,15.54
丽江,PM2.5,8.24
丽江,SO2,8.09
乌兰察布,AQI,41.16
乌兰察布,CO,0.36
乌兰察布,NO2,14.92
乌兰察布,O3,98.7
乌兰察布,PM10,37.19
乌兰察布,PM2.5,15.85
乌兰察布,SO2,13.2
乌海,AQI,64.93
乌海,CO,0.59
乌海,NO2,21.27
乌海,O3,97.15
乌海,PM10,79.17
乌海,PM2.5,22.21
乌海,SO2,18.98
乌鲁木齐,AQI,41.42
乌鲁木齐,CO,0.36
乌鲁木齐,NO2,20.71
乌鲁木齐,O3,93.01
乌鲁木齐,PM10,38.35
乌鲁木齐,PM2.5,12.26
乌鲁木齐,SO2,7.68
乐山,AQI,47.24
乐山,CO,0.72
乐山,NO2,18.61
乐山,O3,70.62
乐山,PM10,45.49
乐山,PM2.5,29.48
乐山,SO2,7.52
九江,AQI,30.75
九江,CO,0.64
九江,NO2,16.74
九江,O3,68.81
九江,PM10,27.87
九江,PM2.5,15.41
九江,SO2,7.43
云浮,AQI,23.21
云浮,CO,0.47
云浮,NO2,12.55
云浮,O3,38.43
云浮,PM10,21.62
云浮,PM2.5,10.47
云浮,SO2,8.17
五家渠,AQI,45.0
五家渠,CO,0.48
五家渠,NO2,19.36
五家渠,O3,81.72
五家渠,PM10,43.57
五家渠,PM2.5,15.49
五家渠,SO2,7.82
亳州,AQI,56.26
亳州,CO,0.49
亳州,NO2,8.51
亳州,O3,129.63
亳州,PM10,51.4
亳州,PM2.5,18.52
亳州,SO2,6.81
伊春,AQI,20.12
伊春,CO,0.36
伊春,NO2,7.97
伊春,O3,51.44
伊春,PM10,15.15
伊春,PM2.5,8.75
伊春,SO2,5.96
伊犁哈萨克州,AQI,41.22
伊犁哈萨克州,CO,0.47
伊犁哈萨克州,NO2,18.63
伊犁哈萨克州,O3,91.09
伊犁哈萨克州,PM10,37.13
伊犁哈萨克州,PM2.5,14.09
伊犁哈萨克州,SO2,8.01
佛山,AQI,21.67
佛山,CO,0.57
佛山,NO2,17.92
佛山,O3,38.25
佛山,PM10,20.1
佛山,PM2.5,9.9
佛山,SO2,5.24
佳木斯,AQI,27.39
佳木斯,CO,0.36
佳木斯,NO2,16.28
佳木斯,O3,60.32
佳木斯,PM10,23.92
佳木斯,PM2.5,12.82
佳木斯,SO2,4.6
保定,AQI,64.73
保定,CO,0.54
保定,NO2,19.12
保定,O3,127.08
保定,PM10,61.39
保定,PM2.5,28.04
保定,SO2,8.9
保山,AQI,20.35
保山,CO,0.45
保山,NO2,6.47
保山,O3,51.76
保山,PM10,17.86
保山,PM2.5,5.25
保山,SO2,4.72
信阳,AQI,38.64
信阳,CO,0.46
信阳,NO2,7.43
信阳,O3,105.37
信阳,PM10,31.06
信阳,PM2.5,17.83
信阳,SO2,6.4
儋州,AQI,20.15
儋州,CO,0.53
儋州,NO2,9.18
儋州,O3,46.44
儋州,PM10,18.87
儋州,PM2.5,8.51
儋州,SO2,4.23
克孜勒苏柯尔克孜自治州,AQI,51.35
克孜勒苏柯尔克孜自治州,CO,0.25
克孜勒苏柯尔克孜自治州,NO2,8.01
克孜勒苏柯尔克孜自治州,O3,112.52
克孜勒苏柯尔克孜自治州,PM10,54.06
克孜勒苏柯尔克孜自治州,PM2.5,15.71
克孜勒苏柯尔克孜自治州,SO2,8.66
克拉玛依,AQI,32.94
克拉玛依,CO,0.28
克拉玛依,NO2,10.91
克拉玛依,O3,91.52
克拉玛依,PM10,25.32
克拉玛依,PM2.5,9.67
克拉玛依,SO2,8.03
六安,AQI,36.9
六安,CO,0.37
六安,NO2,7.65
六安,O3,99.97
六安,PM10,30.63
六安,PM2.5,14.19
六安,SO2,8.38
六盘水,AQI,27.66
六盘水,CO,0.5
六盘水,NO2,11.95
六盘水,O3,66.59
六盘水,PM10,24.76
六盘水,PM2.5,13.48
六盘水,SO2,6.48
兰州,AQI,49.92
兰州,CO,0.55
兰州,NO2,27.64
兰州,O3,96.22
兰州,PM10,49.45
兰州,PM2.5,20.41
兰州,SO2,10.49
兰州新区,AQI,55.77
兰州新区,CO,0.46
兰州新区,NO2,16.6
兰州新区,O3,103.43
兰州新区,PM10,61.72
兰州新区,PM2.5,16.68
兰州新区,SO2,10.57
兴安盟,AQI,31.2
兴安盟,CO,0.3
兴安盟,NO2,11.95
兴安盟,O3,71.96
兴安盟,PM10,26.19
兴安盟,PM2.5,16.84
兴安盟,SO2,3.32
内江,AQI,36.98
内江,CO,0.64
内江,NO2,23.44
内江,O3,70.72
内江,PM10,33.33
内江,PM2.5,18.82
内江,SO2,9.34
凉山彝族自治州,AQI,31.22
凉山彝族自治州,CO,0.62
凉山彝族自治州,NO2,15.02
凉山彝族自治州,O3,55.91
凉山彝族自治州,PM10,30.47
凉山彝族自治州,PM2.5,14.16
凉山彝族自治州,SO2,10.8
包头,AQI,45.04
包头,CO,0.62
包头,NO2,22.84
包头,O3,92.71
包头,PM10,41.71
包头,PM2.5,16.15
包头,SO2,13.49
北京,AQI,53.92
北京,CO,0.57
北京,NO2,14.26
北京,O3,111.77
北京,PM10,46.9
北京,PM2.5,22.83
北京,SO2,2.89
北海,AQI,25.93
北海,CO,0.5
北海,NO2,4.41
北海,O3,60.48
北海,PM10,24.52
北海,PM2.5,9.57
北海,SO2,4.12
十堰,AQI,42.18
十堰,CO,0.62
十堰,NO2,10.93
十堰,O3,90.99
十堰,PM10,38.62
十堰,PM2.5,19.74
十堰,SO2,7.21
南京,AQI,42.58
南京,CO,0.53
南京,NO2,13.91
南京,O3,100.99
南京,PM10,34.2
南京,PM2.5,17.08
南京,SO2,4.76
南充,AQI,41.98
南充,CO,0.55
南充,NO2,13.25
南充,O3,72.55
南充,PM10,41.62
南充,PM2.5,25.18
南充,SO2,6.3
南宁,AQI,28.76
南宁,CO,0.63
南宁,NO2,16.01
南宁,O3,50.95
南宁,PM10,28.22
南宁,PM2.5,14.7
南宁,SO2,6.03
南平,AQI,22.47
南平,CO,0.6
南平,NO2,8.39
南平,O3,44.36
南平,PM10,18.61
南平,PM2.5,10.76
南平,SO2,5.34
南昌,AQI,30.53
南昌,CO,0.6
南昌,NO2,14.8
南昌,O3,62.76
南昌,PM10,28.05
南昌,PM2.5,13.69
南昌,SO2,8.09
南通,AQI,41.42
南通,CO,0.56
南通,NO2,20.86
南通,O3,93.83
南通,PM10,31.52
南通,PM2.5,18.27
南通,SO2,7.78
南阳,AQI,49.48
南阳,CO,0.44
南阳,NO2,13.76
南阳,O3,111.32
南阳,PM10,46.09
南阳,PM2.5,22.84
南阳,SO2,4.65
博尔塔拉蒙古自治州,AQI,33.34
博尔塔拉蒙古自治州,CO,0.31
博尔塔拉蒙古自治州,NO2,8.32
博尔塔拉蒙古自治州,O3,86.65
博尔塔拉蒙古自治州,PM10,29.6
博尔塔拉蒙古自治州,PM2.5,11.27
博尔塔拉蒙古自治州,SO2,3.96
厦门,AQI,21.68
厦门,CO,0.38
厦门,NO2,19.1
厦门,O3,38.35
厦门,PM10,19.37
厦门,PM2.5,9.55
厦门,SO2,3.27
双鸭山,AQI,27.37
双鸭山,CO,0.38
双鸭山,NO2,11.79
双鸭山,O3,60.76
双鸭山,PM10,22.5
双鸭山,PM2.5,10.38
双鸭山,SO2,6.47
台州,AQI,31.87
台州,CO,0.46
台州,NO2,15.11
台州,O3,64.28
台州,PM10,29.98
台州,PM2.5,16.03
台州,SO2,4.67
合肥,AQI,41.25
合肥,CO,0.5
合肥,NO2,15.97
合肥,O3,99.6
合肥,PM10,39.26
合肥,PM2.5,17.27
合肥,SO2,8.22
吉安,AQI,29.77
吉安,CO,0.43
吉安,NO2,7.78
吉安,O3,62.79
吉安,PM10,29.01
吉安,PM2.5,15.98
吉安,SO2,8.82
吉林,AQI,31.09
吉林,CO,0.58
吉林,NO2,16.45
吉林,O3,74.37
吉林,PM10,24.2
吉林,PM2.5,15.41
吉林,SO2,6.45
吐鲁番地区,AQI,66.08
吐鲁番地区,CO,0.51
吐鲁番地区,NO2,21.94
吐鲁番地区,O3,97.96
吐鲁番地区,PM10,80.42
吐鲁番地区,PM2.5,23.32
吐鲁番地区,SO2,5.99
吕梁,AQI,64.27
吕梁,CO,0.41
吕梁,NO2,36.49
吕梁,O3,86.02
吕梁,PM10,73.82
吕梁,PM2.5,15.75
吕梁,SO2,7.07
吴忠,AQI,54.72
吴忠,CO,0.41
吴忠,NO2,17.68
吴忠,O3,97.46
吴忠,PM10,56.52
吴忠,PM2.5,19.98
吴忠,SO2,10.56
周口,AQI,56.54
周口,CO,0.51
周口,NO2,15.43
周口,O3,122.59
周口,PM10,55.36
周口,PM2.5,19.21
周口,SO2,4.81
呼伦贝尔,AQI,33.79
呼伦贝尔,CO,0.34
呼伦贝尔,NO2,11.81
呼伦贝尔,O3,69.84
呼伦贝尔,PM10,31.25
呼伦贝尔,PM2.5,18.02
呼伦贝尔,SO2,4.01
呼和浩特,AQI,44.9
呼和浩特,CO,0.42
呼和浩特,NO2,21.92
呼和浩特,O3,94.16
呼和浩特,PM10,41.4
呼和浩特,PM2.5,14.69
呼和浩特,SO2,7.84
和田地区,AQI,167.92
和田地区,CO,0.27
和田地区,NO2,13.61
和田地区,O3,105.41
和田地区,PM10,274.89
和田地区,PM2.5,69.32
和田地区,SO2,8.45
咸宁,AQI,34.61
咸宁,CO,0.49
咸宁,NO2,6.71
咸宁,O3,75.41
咸宁,PM10,32.53
咸宁,PM2.5,13.78
咸宁,SO2,5.85
咸阳,AQI,59.58
咸阳,CO,0.49
咸阳,NO2,26.13
咸阳,O3,99.95
咸阳,PM10,58.11
咸阳,PM2.5,20.87
咸阳,SO2,5.11
哈密地区,AQI,56.07
哈密地区,CO,0.35
哈密地区,NO2,16.46
哈密地区,O3,92.32
哈密地区,PM10,64.25
哈密地区,PM2.5,17.13
哈密地区,SO2,4.56
哈尔滨,AQI,32.33
哈尔滨,CO,0.6
哈尔滨,NO2,22.98
哈尔滨,O3,68.74
哈尔滨,PM10,30.04
哈尔滨,PM2.5,11.24
哈尔滨,SO2,10.5
唐山,AQI,56.49
唐山,CO,0.92
唐山,NO2,21.54
唐山,O3,99.54
唐山,PM10,57.48
唐山,PM2.5,28.94
唐山,SO2,7.73
商丘,AQI,62.39
商丘,CO,0.56
商丘,NO2,16.17
商丘,O3,129.98
商丘,PM10,62.36
商丘,PM2.5,24.23
商丘,SO2,7.01
商洛,AQI,42.11
商洛,CO,0.45
商洛,NO2,18.55
商洛,O3,89.29
商洛,PM10,39.93
商洛,PM2.5,15.93
商洛,SO2,8.43
喀什地区,AQI,61.8
喀什地区,CO,0.57
喀什地区,NO2,22.91
喀什地区,O3,102.45
喀什地区,PM10,74.72
喀什地区,PM2.5,22.28
喀什地区,SO2,8.26
嘉兴,AQI,39.67
嘉兴,CO,0.53
嘉兴,NO2,19.9
嘉兴,O3,90.53
嘉兴,PM10,32.12
嘉兴,PM2.5,19.1
嘉兴,SO2,5.78
嘉峪关,AQI,49.12
嘉峪关,CO,0.48
嘉峪关,NO2,16.58
嘉峪关,O3,102.61
嘉峪关,PM10,51.24
嘉峪关,PM2.5,16.53
嘉峪关,SO2,13.77
四平,AQI,34.5
四平,CO,0.41
四平,NO2,21.78
四平,O3,73.15
四平,PM10,30.54
四平,PM2.5,16.43
四平,SO2,5.68
固原,AQI,39.67
固原,CO,0.36
固原,NO2,13.94
固原,O3,98.34
固原,PM10,35.55
固原,PM2.5,14.15
固原,SO2,4.66
塔城地区,AQI,34.38
塔城地区,CO,0.3
塔城地区,NO2,7.5
塔城地区,O3,75.12
塔城地区,PM10,32.15
塔城地区,PM2.5,9.51
塔城地区,SO2,3.95
大兴安岭地区,AQI,23.06
大兴安岭地区,CO,0.36
大兴安岭地区,NO2,7.87
大兴安岭地区,O3,53.2
大兴安岭地区,PM10,16.91
大兴安岭地区,PM2.5,12.43
大兴安岭地区,SO2,5.37
大同,AQI,52.36
大同,CO,0.58
大同,NO2,19.71
大同,O3,106.1
大同,PM10,51.64
大同,PM2.5,19.37
大同,SO2,16.28
大庆,AQI,28.04
大庆,CO,0.41
大庆,NO2,12.22
大庆,O3,79.23
大庆,PM10,22.52
大庆,PM2.5,11.76
大庆,SO2,4.51
大理州,AQI,20.9
大理州,CO,0.61
大理州,NO2,8.54
大理州,O3,55.64
大理州,PM10,18.64
大理州,PM2.5,7.77
大理州,SO2,5.35
大连,AQI,30.59
大连,CO,0.57
大连,NO2,14.53
大连,O3,87.69
大连,PM10,23.43
大连,PM2.5,14.07
大连,SO2,6.0
天水,AQI,37.16
天水,CO,0.34
天水,NO2,14.64
天水,O3,74.56
天水,PM10,35.0
天水,PM2.5,15.54
天水,SO2,7.19
天津,AQI,57.21
天津,CO,0.76
天津,NO2,20.34
天津,O3,110.59
天津,PM10,53.4
天津,PM2.5,28.9
天津,SO2,8.56
太原,AQI,72.4
太原,CO,0.65
太原,NO2,31.05
太原,O3,130.1
太原,PM10,72.85
太原,PM2.5,31.61
太原,SO2,10.34
威海,AQI,33.9
威海,CO,0.34
威海,NO2,11.14
威海,O3,98.85
威海,PM10,22.82
威海,PM2.5,14.71
威海,SO2,4.53
娄底,AQI,37.06
娄底,CO,0.67
娄底,NO2,11.81
娄底,O3,54.06
娄底,PM10,36.53
娄底,PM2.5,23.11
娄底,SO2,8.91
孝感,AQI,45.05
孝感,CO,0.6
孝感,NO2,12.83
孝感,O3,86.13
孝感,PM10,45.03
孝感,PM2.5,18.23
孝感,SO2,5.43
宁德,AQI,32.42
宁德,CO,0.74
宁德,NO2,16.89
宁德,O3,46.72
宁德,PM10,30.18
宁德,PM2.5,12.95
宁德,SO2,7.2
宁波,AQI,29.58
宁波,CO,0.54
宁波,NO2,17.4
