date,hour,type,city,value
20221027,0,AQI,北京,14.0
20221027,0,PM2.5,北京,6.0
20221027,0,PM2.5_24h,北京,98.0
20221027,0,PM10,北京,11.0
20221027,0,PM10_24h,北京,141.0
20221027,0,SO2,北京,3.0
20221027,0,SO2_24h,北京,3.0
20221027,0,NO2,北京,12.0
20221027,0,NO2_24h,北京,38.0
20221027,0,O3,北京,44.0
20221027,0,O3_24h,北京,85.0
20221027,0,O3_8h,北京,43.0
20221027,0,O3_8h_24h,北京,64.0
20221027,0,CO,北京,0.19
20221027,0,CO_24h,北京,0.69
20221027,1,AQI,北京,14.0
20221027,1,PM2.5,北京,4.0
20221027,1,PM2.5_24h,北京,92.0
20221027,1,PM10,北京,8.0
20221027,1,PM10_24h,北京,132.0
20221027,1,SO2,北京,3.0
20221027,1,SO2_24h,北京,3.0
20221027,1,NO2,北京,11.0
20221027,1,NO2_24h,北京,36.0
20221027,1,O3,北京,45.0
20221027,1,O3_24h,北京,85.0
20221027,1,O3_8h,北京,45.0
20221027,1,O3_8h_24h,北京,45.0
20221027,1,CO,北京,0.18
20221027,1,CO_24h,北京,0.64
20221027,2,AQI,北京,14.0
20221027,2,PM2.5,北京,3.0
20221027,2,PM2.5_24h,北京,85.0
20221027,2,PM10,北京,6.0
20221027,2,PM10_24h,北京,123.0
20221027,2,SO2,北京,2.0
20221027,2,SO2_24h,北京,2.0
20221027,2,NO2,北京,11.0
20221027,2,NO2_24h,北京,34.0
20221027,2,O3,北京,45.0
20221027,2,O3_24h,北京,84.0
20221027,2,O3_8h,北京,45.0
20221027,2,O3_8h_24h,北京,46.0
20221027,2,CO,北京,0.17
20221027,2,CO_24h,北京,0.6
20221027,3,AQI,北京,14.0
20221027,3,PM2.5,北京,3.0
20221027,3,PM2.5_24h,北京,79.0
20221027,3,PM10,北京,6.0
20221027,3,PM10_24h,北京,114.0
20221027,3,SO2,北京,2.0
20221027,3,SO2_24h,北京,2.0
20221027,3,NO2,北京,10.0
20221027,3,NO2_24h,北京,32.0
20221027,3,O3,北京,45.0
20221027,3,O3_24h,北京,84.0
20221027,3,O3_8h,北京,45.0
20221027,3,O3_8h_24h,北京,46.0
20221027,3,CO,北京,0.17
20221027,3,CO_24h,北京,0.58
20221027,4,AQI,北京,14.0
20221027,4,PM2.5,北京,3.0
20221027,4,PM2.5_24h,北京,73.0
20221027,4,PM10,北京,6.0
20221027,4,PM10_24h,北京,105.0
20221027,4,SO2,北京,2.0
20221027,4,SO2_24h,北京,2.0
20221027,4,NO2,北京,10.0
20221027,4,NO2_24h,北京,30.0
20221027,4,O3,北京,44.0
20221027,4,O3_24h,北京,83.0
20221027,4,O3_8h,北京,45.0
20221027,4,O3_8h_24h,北京,46.0
20221027,4,CO,北京,0.16
20221027,4,CO_24h,北京,0.54
20221027,5,AQI,北京,13.0
20221027,5,PM2.5,北京,3.0
20221027,5,PM2.5_24h,北京,67.0
20221027,5,PM10,北京,6.0
20221027,5,PM10_24h,北京,97.0
20221027,5,SO2,北京,2.0
20221027,5,SO2_24h,北京,2.0
20221027,5,NO2,北京,10.0
20221027,5,NO2_24h,北京,28.0
20221027,5,O3,北京,43.0
20221027,5,O3_24h,北京,83.0
20221027,5,O3_8h,北京,44.0
20221027,5,O3_8h_24h,北京,47.0
20221027,5,CO,北京,0.15
20221027,5,CO_24h,北京,0.5
20221027,6,AQI,北京,13.0
20221027,6,PM2.5,北京,5.0
20221027,6,PM2.5_24h,北京,61.0
20221027,6,PM10,北京,10.0
20221027,6,PM10_24h,北京,89.0
20221027,6,SO2,北京,2.0
20221027,6,SO2_24h,北京,2.0
20221027,6,NO2,北京,11.0
20221027,6,NO2_24h,北京,27.0
20221027,6,O3,北京,40.0
20221027,6,O3_24h,北京,83.0
20221027,6,O3_8h,北京,44.0
20221027,6,O3_8h_24h,北京,47.0
20221027,6,CO,北京,0.2
20221027,6,CO_24h,北京,0.48
20221027,7,AQI,北京,13.0
20221027,7,PM2.5,北京,6.0
20221027,7,PM2.5_24h,北京,55.0
20221027,7,PM10,北京,13.0
20221027,7,PM10_24h,北京,81.0
20221027,7,SO2,北京,2.0
20221027,7,SO2_24h,北京,2.0
20221027,7,NO2,北京,12.0
20221027,7,NO2_24h,北京,25.0
20221027,7,O3,北京,38.0
20221027,7,O3_24h,北京,83.0
20221027,7,O3_8h,北京,43.0
20221027,7,O3_8h_24h,北京,47.0
20221027,7,CO,北京,0.24
20221027,7,CO_24h,北京,0.46
20221027,8,AQI,北京,13.0
20221027,8,PM2.5,北京,6.0
20221027,8,PM2.5_24h,北京,50.0
20221027,8,PM10,北京,13.0
20221027,8,PM10_24h,北京,73.0
20221027,8,SO2,北京,2.0
20221027,8,SO2_24h,北京,2.0
20221027,8,NO2,北京,16.0
20221027,8,NO2_24h,北京,23.0
20221027,8,O3,北京,34.0
20221027,8,O3_24h,北京,83.0
20221027,8,O3_8h,北京,42.0
20221027,8,O3_8h_24h,北京,47.0
20221027,8,CO,北京,0.24
20221027,8,CO_24h,北京,0.4
20221027,9,AQI,北京,15.0
20221027,9,PM2.5,北京,6.0
20221027,9,PM2.5_24h,北京,44.0
20221027,9,PM10,北京,15.0
20221027,9,PM10_24h,北京,65.0
20221027,9,SO2,北京,2.0
20221027,9,SO2_24h,北京,3.0
20221027,9,NO2,北京,16.0
20221027,9,NO2_24h,北京,22.0
20221027,9,O3,北京,34.0
20221027,9,O3_24h,北京,83.0
20221027,9,O3_8h,北京,40.0
20221027,9,O3_8h_24h,北京,47.0
20221027,9,CO,北京,0.24
20221027,9,CO_24h,北京,0.39
20221027,10,AQI,北京,16.0
20221027,10,PM2.5,北京,7.0
20221027,10,PM2.5_24h,北京,38.0
20221027,10,PM10,北京,16.0
20221027,10,PM10_24h,北京,57.0
20221027,10,SO2,北京,2.0
20221027,10,SO2_24h,北京,2.0
20221027,10,NO2,北京,16.0
20221027,10,NO2_24h,北京,20.0
20221027,10,O3,北京,34.0
20221027,10,O3_24h,北京,83.0
20221027,10,O3_8h,北京,39.0
20221027,10,O3_8h_24h,北京,47.0
20221027,10,CO,北京,0.26
20221027,10,CO_24h,北京,0.35
20221027,11,AQI,北京,16.0
20221027,11,PM2.5,北京,6.0
20221027,11,PM2.5_24h,北京,32.0
20221027,11,PM10,北京,16.0
20221027,11,PM10_24h,北京,49.0
20221027,11,SO2,北京,3.0
20221027,11,SO2_24h,北京,2.0
20221027,11,NO2,北京,16.0
20221027,11,NO2_24h,北京,19.0
20221027,11,O3,北京,35.0
20221027,11,O3_24h,北京,83.0
20221027,11,O3_8h,北京,38.0
20221027,11,O3_8h_24h,北京,47.0
