city,type,value
七台河,AQI,65.1
七台河,CO,0.73
七台河,NO2,20.74
七台河,O3,81.06
七台河,PM10,74.95
七台河,PM2.5,38.39
七台河,SO2,14.08
三亚,AQI,25.5
三亚,CO,0.42
三亚,NO2,3.05
三亚,O3,61.9
三亚,PM10,23.32
三亚,PM2.5,12.67
三亚,SO2,3.82
三明,AQI,39.58
三明,CO,0.88
三明,NO2,21.48
三明,O3,52.48
三明,PM10,36.5
三明,PM2.5,23.61
三明,SO2,5.99
三门峡,AQI,75.2
三门峡,CO,0.53
三门峡,NO2,24.09
三门峡,O3,81.8
三门峡,PM10,94.2
三门峡,PM2.5,39.01
三门峡,SO2,10.51
上海,AQI,42.88
上海,CO,0.74
上海,NO2,17.77
上海,O3,102.66
上海,PM10,38.39
上海,PM2.5,23.11
上海,SO2,6.57
上饶,AQI,45.36
上饶,CO,0.47
上饶,NO2,17.92
上饶,O3,71.86
上饶,PM10,47.07
上饶,PM2.5,25.87
上饶,SO2,14.9
东莞,AQI,43.44
东莞,CO,0.63
东莞,NO2,27.05
东莞,O3,73.23
东莞,PM10,39.56
东莞,PM2.5,20.69
东莞,SO2,8.34
东营,AQI,63.76
东营,CO,0.67
东营,NO2,24.22
东营,O3,99.05
东营,PM10,74.79
东营,PM2.5,34.05
东营,SO2,18.85
中卫,AQI,100.19
中卫,CO,0.3
中卫,NO2,20.03
中卫,O3,78.32
中卫,PM10,144.96
中卫,PM2.5,49.71
中卫,SO2,8.97
中山,AQI,37.86
中山,CO,0.49
中山,NO2,20.78
中山,O3,68.27
中山,PM10,35.99
中山,PM2.5,18.42
中山,SO2,4.25
临夏回族自治州,AQI,69.54
临夏回族自治州,CO,0.37
临夏回族自治州,NO2,23.2
临夏回族自治州,O3,77.18
临夏回族自治州,PM10,88.3
临夏回族自治州,PM2.5,27.52
临夏回族自治州,SO2,6.17
临汾,AQI,72.97
临汾,CO,0.88
临汾,NO2,34.98
临汾,O3,71.43
临汾,PM10,88.65
临汾,PM2.5,44.84
临汾,SO2,15.3
临沂,AQI,70.39
临沂,CO,0.7
临沂,NO2,26.8
临沂,O3,96.57
临沂,PM10,83.25
临沂,PM2.5,40.51
临沂,SO2,9.65
临沧,AQI,61.73
临沧,CO,0.79
临沧,NO2,13.15
临沧,O3,74.0
临沧,PM10,73.39
临沧,PM2.5,37.95
临沧,SO2,6.35
丹东,AQI,48.01
丹东,CO,0.65
丹东,NO2,14.26
丹东,O3,90.32
丹东,PM10,47.97
丹东,PM2.5,27.17
丹东,SO2,10.52
丽水,AQI,41.16
丽水,CO,0.37
丽水,NO2,16.41
丽水,O3,64.64
丽水,PM10,41.84
丽水,PM2.5,22.07
丽水,SO2,6.36
丽江,AQI,34.34
丽江,CO,0.53
丽江,NO2,9.56
丽江,O3,91.45
丽江,PM10,28.6
丽江,PM2.5,17.57
丽江,SO2,6.4
乌兰察布,AQI,53.8
乌兰察布,CO,0.37
乌兰察布,NO2,15.56
乌兰察布,O3,77.66
乌兰察布,PM10,63.3
乌兰察布,PM2.5,18.72
乌兰察布,SO2,13.75
乌海,AQI,89.96
乌海,CO,0.63
乌海,NO2,24.76
乌海,O3,75.19
乌海,PM10,132.66
乌海,PM2.5,36.21
乌海,SO2,21.26
乌鲁木齐,AQI,67.85
乌鲁木齐,CO,0.4
乌鲁木齐,NO2,24.22
乌鲁木齐,O3,80.89
乌鲁木齐,PM10,84.81
乌鲁木齐,PM2.5,20.59
乌鲁木齐,SO2,6.31
乐山,AQI,47.88
乐山,CO,0.64
乐山,NO2,24.08
乐山,O3,64.4
乐山,PM10,49.04
乐山,PM2.5,30.34
乐山,SO2,7.34
九江,AQI,47.57
九江,CO,0.57
九江,NO2,26.32
九江,O3,81.55
九江,PM10,49.42
九江,PM2.5,27.27
九江,SO2,8.42
云浮,AQI,39.43
云浮,CO,0.51
云浮,NO2,18.69
云浮,O3,61.99
云浮,PM10,39.39
云浮,PM2.5,21.4
云浮,SO2,10.68
五家渠,AQI,67.11
五家渠,CO,0.58
五家渠,NO2,24.19
五家渠,O3,66.63
五家渠,PM10,84.93
五家渠,PM2.5,22.42
五家渠,SO2,7.12
亳州,AQI,60.24
亳州,CO,0.5
亳州,NO2,12.93
亳州,O3,98.53
亳州,PM10,67.72
亳州,PM2.5,34.79
亳州,SO2,7.01
伊春,AQI,45.67
伊春,CO,0.57
伊春,NO2,9.18
伊春,O3,79.58
伊春,PM10,47.48
伊春,PM2.5,23.8
伊春,SO2,5.26
伊犁哈萨克州,AQI,57.86
伊犁哈萨克州,CO,0.52
伊犁哈萨克州,NO2,24.38
伊犁哈萨克州,O3,70.77
伊犁哈萨克州,PM10,70.76
伊犁哈萨克州,PM2.5,25.16
伊犁哈萨克州,SO2,6.63
佛山,AQI,42.69
佛山,CO,0.7
佛山,NO2,28.37
佛山,O3,66.71
佛山,PM10,42.09
佛山,PM2.5,20.92
佛山,SO2,6.6
佳木斯,AQI,56.81
佳木斯,CO,0.49
佳木斯,NO2,14.23
佳木斯,O3,82.39
佳木斯,PM10,50.43
佳木斯,PM2.5,36.89
佳木斯,SO2,5.69
保定,AQI,79.06
保定,CO,0.61
保定,NO2,26.4
保定,O3,87.21
保定,PM10,98.55
保定,PM2.5,44.76
保定,SO2,8.54
保山,AQI,47.69
保山,CO,0.55
保山,NO2,8.79
保山,O3,88.05
保山,PM10,51.67
保山,PM2.5,22.44
保山,SO2,5.33
信阳,AQI,55.35
信阳,CO,0.48
信阳,NO2,15.58
信阳,O3,99.4
信阳,PM10,60.58
信阳,PM2.5,30.91
信阳,SO2,8.91
儋州,AQI,32.27
儋州,CO,0.53
儋州,NO2,10.2
儋州,O3,44.7
儋州,PM10,31.21
儋州,PM2.5,17.05
儋州,SO2,7.82
克孜勒苏柯尔克孜自治州,AQI,146.31
克孜勒苏柯尔克孜自治州,CO,0.29
克孜勒苏柯尔克孜自治州,NO2,10.12
克孜勒苏柯尔克孜自治州,O3,88.45
克孜勒苏柯尔克孜自治州,PM10,220.48
克孜勒苏柯尔克孜自治州,PM2.5,58.96
克孜勒苏柯尔克孜自治州,SO2,6.01
克拉玛依,AQI,47.65
克拉玛依,CO,0.34
克拉玛依,NO2,13.54
克拉玛依,O3,85.31
克拉玛依,PM10,53.68
克拉玛依,PM2.5,12.56
克拉玛依,SO2,7.47
六安,AQI,50.66
六安,CO,0.33
六安,NO2,11.25
六安,O3,102.23
六安,PM10,54.35
六安,PM2.5,26.8
六安,SO2,7.31
六盘水,AQI,37.15
六盘水,CO,0.55
六盘水,NO2,11.83
六盘水,O3,76.94
六盘水,PM10,33.62
六盘水,PM2.5,21.65
六盘水,SO2,6.55
兰州,AQI,88.77
兰州,CO,0.66
兰州,NO2,30.16
兰州,O3,72.73
兰州,PM10,125.02
兰州,PM2.5,41.38
兰州,SO2,12.07
兰州新区,AQI,95.66
兰州新区,CO,0.51
兰州新区,NO2,16.99
兰州新区,O3,84.25
兰州新区,PM10,140.63
兰州新区,PM2.5,37.08
兰州新区,SO2,13.21
兴安盟,AQI,49.86
兴安盟,CO,0.38
兴安盟,NO2,12.47
兴安盟,O3,71.43
兴安盟,PM10,49.56
兴安盟,PM2.5,29.98
兴安盟,SO2,3.75
内江,AQI,43.92
内江,CO,0.57
内江,NO2,25.11
内江,O3,77.97
内江,PM10,41.54
内江,PM2.5,24.62
内江,SO2,9.89
凉山彝族自治州,AQI,34.83
凉山彝族自治州,CO,0.68
凉山彝族自治州,NO2,15.03
凉山彝族自治州,O3,77.23
凉山彝族自治州,PM10,33.37
凉山彝族自治州,PM2.5,17.29
凉山彝族自治州,SO2,11.09
包头,AQI,64.17
包头,CO,0.61
包头,NO2,23.78
包头,O3,70.99
包头,PM10,82.85
包头,PM2.5,29.37
包头,SO2,13.53
北京,AQI,67.68
北京,CO,0.46
北京,NO2,21.55
北京,O3,82.65
北京,PM10,84.84
北京,PM2.5,36.2
北京,SO2,3.02
北海,AQI,37.86
北海,CO,0.62
北海,NO2,9.63
北海,O3,70.93
北海,PM10,36.59
北海,PM2.5,22.03
北海,SO2,6.47
十堰,AQI,53.82
十堰,CO,0.62
十堰,NO2,16.81
十堰,O3,77.84
十堰,PM10,61.12
十堰,PM2.5,28.85
十堰,SO2,7.59
南京,AQI,51.84
南京,CO,0.58
南京,NO2,25.33
南京,O3,97.68
南京,PM10,56.21
南京,PM2.5,26.2
南京,SO2,5.77
南充,AQI,47.94
南充,CO,0.5
南充,NO2,16.76
南充,O3,72.3
南充,PM10,49.83
南充,PM2.5,29.93
南充,SO2,5.24
南宁,AQI,46.77
南宁,CO,0.74
南宁,NO2,25.39
南宁,O3,63.11
南宁,PM10,48.95
南宁,PM2.5,28.19
南宁,SO2,9.7
南平,AQI,33.94
南平,CO,0.62
南平,NO2,11.6
南平,O3,66.59
南平,PM10,29.57
南平,PM2.5,19.87
南平,SO2,5.86
南昌,AQI,49.95
南昌,CO,0.7
南昌,NO2,24.95
南昌,O3,79.47
南昌,PM10,54.66
南昌,PM2.5,26.39
南昌,SO2,7.81
南通,AQI,51.05
南通,CO,0.57
南通,NO2,23.83
南通,O3,99.28
南通,PM10,47.89
南通,PM2.5,27.81
南通,SO2,6.88
南阳,AQI,64.96
南阳,CO,0.69
南阳,NO2,18.32
南阳,O3,91.86
南阳,PM10,78.93
南阳,PM2.5,36.14
南阳,SO2,8.46
博尔塔拉蒙古自治州,AQI,78.34
博尔塔拉蒙古自治州,CO,0.27
博尔塔拉蒙古自治州,NO2,11.94
博尔塔拉蒙古自治州,O3,76.55
博尔塔拉蒙古自治州,PM10,104.25
博尔塔拉蒙古自治州,PM2.5,19.38
博尔塔拉蒙古自治州,SO2,6.11
厦门,AQI,42.71
厦门,CO,0.42
厦门,NO2,26.01
厦门,O3,70.16
厦门,PM10,42.28
厦门,PM2.5,23.06
厦门,SO2,4.67
双鸭山,AQI,58.5
双鸭山,CO,0.52
双鸭山,NO2,15.46
双鸭山,O3,82.12
双鸭山,PM10,60.3
双鸭山,PM2.5,35.48
双鸭山,SO2,7.09
台州,AQI,47.15
台州,CO,0.41
台州,NO2,19.07
台州,O3,79.23
台州,PM10,49.78
台州,PM2.5,25.0
台州,SO2,5.99
合肥,AQI,55.99
合肥,CO,0.56
合肥,NO2,31.15
合肥,O3,88.03
合肥,PM10,65.36
合肥,PM2.5,26.81
合肥,SO2,7.84
吉安,AQI,43.35
吉安,CO,0.46
吉安,NO2,15.09
吉安,O3,77.38
吉安,PM10,44.45
吉安,PM2.5,24.35
吉安,SO2,8.22
吉林,AQI,72.46
吉林,CO,0.71
吉林,NO2,14.4
吉林,O3,103.39
吉林,PM10,73.46
吉林,PM2.5,48.41
吉林,SO2,9.75
吐鲁番地区,AQI,106.01
吐鲁番地区,CO,0.42
吐鲁番地区,NO2,23.05
吐鲁番地区,O3,100.81
吐鲁番地区,PM10,160.46
吐鲁番地区,PM2.5,38.66
吐鲁番地区,SO2,5.84
吕梁,AQI,79.11
吕梁,CO,0.38
吕梁,NO2,42.03
吕梁,O3,49.43
吕梁,PM10,107.63
吕梁,PM2.5,23.68
吕梁,SO2,7.14
吴忠,AQI,95.55
吴忠,CO,0.58
吴忠,NO2,19.72
