city,type,value
七台河,AQI,42.12
七台河,CO,0.55
七台河,NO2,23.29
七台河,O3,62.38
七台河,PM10,43.21
七台河,PM2.5,23.17
七台河,SO2,11.5
三亚,AQI,19.58
三亚,CO,0.34
三亚,NO2,8.25
三亚,O3,46.04
三亚,PM10,18.92
三亚,PM2.5,8.67
三亚,SO2,3.04
三明,AQI,58.75
三明,CO,1.0
三明,NO2,27.92
三明,O3,35.67
三明,PM10,53.83
三明,PM2.5,40.17
三明,SO2,12.75
三门峡,AQI,128.75
三门峡,CO,0.45
三门峡,NO2,17.21
三门峡,O3,77.5
三门峡,PM10,195.0
三门峡,PM2.5,33.46
三门峡,SO2,6.5
上海,AQI,115.46
上海,CO,0.94
上海,NO2,42.12
上海,O3,82.21
上海,PM10,112.96
上海,PM2.5,87.25
上海,SO2,5.62
上饶,AQI,69.96
上饶,CO,0.92
上饶,NO2,32.25
上饶,O3,46.96
上饶,PM10,86.88
上饶,PM2.5,48.29
上饶,SO2,19.12
东莞,AQI,51.96
东莞,CO,0.71
东莞,NO2,43.5
东莞,O3,74.54
东莞,PM10,53.0
东莞,PM2.5,28.5
东莞,SO2,8.21
东营,AQI,49.04
东营,CO,0.65
东营,NO2,25.25
东营,O3,66.0
东营,PM10,57.67
东营,PM2.5,30.67
东营,SO2,11.08
中卫,AQI,105.71
中卫,CO,0.38
中卫,NO2,32.25
中卫,O3,51.33
中卫,PM10,177.14
中卫,PM2.5,49.45
中卫,SO2,8.79
中山,AQI,58.12
中山,CO,0.6
中山,NO2,40.46
中山,O3,70.12
中山,PM10,64.17
中山,PM2.5,33.0
中山,SO2,6.79
临夏回族自治州,AQI,87.38
临夏回族自治州,CO,0.6
临夏回族自治州,NO2,24.21
临夏回族自治州,O3,67.5
临夏回族自治州,PM10,124.21
临夏回族自治州,PM2.5,32.25
临夏回族自治州,SO2,7.17
临汾,AQI,59.33
临汾,CO,0.54
临汾,NO2,14.96
临汾,O3,72.62
临汾,PM10,76.12
临汾,PM2.5,19.75
临汾,SO2,7.92
临沂,AQI,89.04
临沂,CO,0.75
临沂,NO2,38.0
临沂,O3,69.0
临沂,PM10,111.33
临沂,PM2.5,59.58
临沂,SO2,10.38
临沧,AQI,54.58
临沧,CO,0.6
临沧,NO2,13.29
临沧,O3,74.21
临沧,PM10,58.0
临沧,PM2.5,32.67
临沧,SO2,8.96
丹东,AQI,26.12
丹东,CO,0.65
丹东,NO2,15.88
丹东,O3,67.5
丹东,PM10,21.12
丹东,PM2.5,14.04
丹东,SO2,10.0
丽水,AQI,71.33
丽水,CO,0.74
丽水,NO2,33.96
丽水,O3,33.42
丽水,PM10,80.04
丽水,PM2.5,51.92
丽水,SO2,8.21
丽江,AQI,31.04
丽江,CO,0.53
丽江,NO2,9.12
丽江,O3,95.54
丽江,PM10,22.88
丽江,PM2.5,17.54
丽江,SO2,4.75
乌兰察布,AQI,27.96
乌兰察布,CO,0.33
乌兰察布,NO2,11.04
乌兰察布,O3,72.96
乌兰察布,PM10,24.83
乌兰察布,PM2.5,11.96
乌兰察布,SO2,14.62
乌海,AQI,65.92
乌海,CO,0.84
乌海,NO2,28.12
乌海,O3,56.96
乌海,PM10,86.75
乌海,PM2.5,31.46
乌海,SO2,31.17
乌鲁木齐,AQI,102.33
乌鲁木齐,CO,1.26
乌鲁木齐,NO2,56.58
乌鲁木齐,O3,53.33
乌鲁木齐,PM10,121.67
乌鲁木齐,PM2.5,73.92
乌鲁木齐,SO2,5.71
乐山,AQI,55.96
乐山,CO,0.48
乐山,NO2,30.04
乐山,O3,65.79
乐山,PM10,59.58
乐山,PM2.5,33.71
乐山,SO2,8.42
九江,AQI,90.5
九江,CO,0.87
九江,NO2,49.12
九江,O3,33.75
九江,PM10,103.25
九江,PM2.5,62.5
九江,SO2,14.75
云浮,AQI,49.12
云浮,CO,0.56
云浮,NO2,25.62
云浮,O3,34.29
云浮,PM10,52.96
云浮,PM2.5,25.38
云浮,SO2,10.25
五家渠,AQI,182.17
五家渠,CO,1.69
