city,type,value
七台河,AQI,37.59
七台河,CO,0.6
七台河,NO2,17.56
七台河,O3,73.96
七台河,PM10,36.27
七台河,PM2.5,16.54
七台河,SO2,15.68
三亚,AQI,21.14
三亚,CO,0.39
三亚,NO2,4.78
三亚,O3,55.44
三亚,PM10,18.29
三亚,PM2.5,9.02
三亚,SO2,2.8
三明,AQI,31.89
三明,CO,0.74
三明,NO2,19.14
三明,O3,47.4
三明,PM10,28.33
三明,PM2.5,18.3
三明,SO2,4.39
三门峡,AQI,57.38
三门峡,CO,0.51
三门峡,NO2,21.56
三门峡,O3,92.66
三门峡,PM10,59.05
三门峡,PM2.5,27.57
三门峡,SO2,9.56
上海,AQI,40.24
上海,CO,0.76
上海,NO2,16.67
上海,O3,103.0
上海,PM10,30.06
上海,PM2.5,21.53
上海,SO2,6.37
上饶,AQI,41.0
上饶,CO,0.55
上饶,NO2,14.92
上饶,O3,73.94
上饶,PM10,39.53
上饶,PM2.5,24.24
上饶,SO2,13.03
东莞,AQI,37.83
东莞,CO,0.68
东莞,NO2,24.74
东莞,O3,69.1
东莞,PM10,31.54
东莞,PM2.5,17.46
东莞,SO2,6.81
东营,AQI,60.09
东营,CO,0.55
东营,NO2,21.71
东营,O3,110.72
东营,PM10,62.31
东营,PM2.5,28.04
东营,SO2,19.68
中卫,AQI,68.89
中卫,CO,0.34
中卫,NO2,22.1
中卫,O3,87.73
中卫,PM10,89.91
中卫,PM2.5,31.53
中卫,SO2,9.75
中山,AQI,30.55
中山,CO,0.55
中山,NO2,17.58
中山,O3,65.79
中山,PM10,27.09
中山,PM2.5,14.56
中山,SO2,3.54
临夏回族自治州,AQI,54.23
临夏回族自治州,CO,0.38
临夏回族自治州,NO2,23.12
临夏回族自治州,O3,83.11
临夏回族自治州,PM10,58.76
临夏回族自治州,PM2.5,25.69
临夏回族自治州,SO2,6.43
临汾,AQI,59.9
临汾,CO,0.77
临汾,NO2,32.24
临汾,O3,89.17
临汾,PM10,55.66
临汾,PM2.5,30.57
临汾,SO2,12.67
临沂,AQI,60.87
临沂,CO,0.57
临沂,NO2,24.81
临沂,O3,110.09
临沂,PM10,63.12
临沂,PM2.5,29.01
临沂,SO2,11.12
临沧,AQI,49.33
临沧,CO,0.82
临沧,NO2,13.39
临沧,O3,54.21
临沧,PM10,52.33
临沧,PM2.5,27.69
临沧,SO2,6.69
丹东,AQI,37.43
丹东,CO,0.79
丹东,NO2,8.98
丹东,O3,96.7
丹东,PM10,31.6
丹东,PM2.5,18.19
丹东,SO2,10.3
丽水,AQI,32.11
丽水,CO,0.36
丽水,NO2,14.93
丽水,O3,59.81
丽水,PM10,30.11
丽水,PM2.5,15.75
丽水,SO2,5.28
丽江,AQI,28.3
丽江,CO,0.52
丽江,NO2,10.26
丽江,O3,77.3
丽江,PM10,22.77
丽江,PM2.5,12.37
丽江,SO2,7.53
乌兰察布,AQI,40.09
乌兰察布,CO,0.34
乌兰察布,NO2,14.9
乌兰察布,O3,86.75
乌兰察布,PM10,39.1
乌兰察布,PM2.5,15.58
乌兰察布,SO2,13.96
乌海,AQI,68.97
乌海,CO,0.65
乌海,NO2,23.89
乌海,O3,91.4
乌海,PM10,88.33
乌海,PM2.5,24.07
乌海,SO2,21.95
乌鲁木齐,AQI,63.94
乌鲁木齐,CO,0.38
乌鲁木齐,NO2,17.55
乌鲁木齐,O3,88.06
乌鲁木齐,PM10,77.7
乌鲁木齐,PM2.5,21.88
乌鲁木齐,SO2,7.48
乐山,AQI,43.97
乐山,CO,0.67
乐山,NO2,20.73
乐山,O3,67.22
乐山,PM10,40.33
乐山,PM2.5,27.54
乐山,SO2,7.31
九江,AQI,46.83
九江,CO,0.65
九江,NO2,25.41
九江,O3,81.44
九江,PM10,46.32
九江,PM2.5,28.89
九江,SO2,7.13
云浮,AQI,37.04
云浮,CO,0.54
云浮,NO2,18.13
云浮,O3,59.51
云浮,PM10,33.93
云浮,PM2.5,19.97
云浮,SO2,10.24
五家渠,AQI,63.41
五家渠,CO,0.5
五家渠,NO2,19.7
五家渠,O3,78.29
五家渠,PM10,78.49
五家渠,PM2.5,23.03
五家渠,SO2,7.22
亳州,AQI,52.84
亳州,CO,0.39
亳州,NO2,10.32
亳州,O3,110.07
亳州,PM10,48.55
亳州,PM2.5,26.04
亳州,SO2,7.6
伊春,AQI,25.97
伊春,CO,0.4
伊春,NO2,8.94
伊春,O3,65.45
伊春,PM10,21.75
伊春,PM2.5,12.46
伊春,SO2,5.96
伊犁哈萨克州,AQI,44.15
伊犁哈萨克州,CO,0.51
伊犁哈萨克州,NO2,20.32
伊犁哈萨克州,O3,74.15
伊犁哈萨克州,PM10,45.75
伊犁哈萨克州,PM2.5,19.48
伊犁哈萨克州,SO2,7.05
佛山,AQI,37.76
佛山,CO,0.72
佛山,NO2,27.8
佛山,O3,61.83
佛山,PM10,34.15
佛山,PM2.5,18.75
佛山,SO2,6.17
佳木斯,AQI,30.45
佳木斯,CO,0.4
佳木斯,NO2,13.81
佳木斯,O3,73.92
佳木斯,PM10,24.98
佳木斯,PM2.5,15.89
佳木斯,SO2,4.49
保定,AQI,66.03
保定,CO,0.55
保定,NO2,26.54
保定,O3,89.21
保定,PM10,75.32
保定,PM2.5,29.89
保定,SO2,9.72
保山,AQI,34.09
保山,CO,0.45
保山,NO2,8.1
保山,O3,65.76
保山,PM10,33.67
保山,PM2.5,12.35
保山,SO2,5.72
信阳,AQI,47.66
信阳,CO,0.52
信阳,NO2,15.0
信阳,O3,99.52
信阳,PM10,46.24
信阳,PM2.5,25.91
信阳,SO2,7.52
儋州,AQI,22.35
儋州,CO,0.54
儋州,NO2,8.69
儋州,O3,39.42
儋州,PM10,21.26
儋州,PM2.5,10.18
儋州,SO2,6.69
克孜勒苏柯尔克孜自治州,AQI,68.78
克孜勒苏柯尔克孜自治州,CO,0.24
克孜勒苏柯尔克孜自治州,NO2,8.83
克孜勒苏柯尔克孜自治州,O3,101.31
克孜勒苏柯尔克孜自治州,PM10,89.84
克孜勒苏柯尔克孜自治州,PM2.5,26.83
克孜勒苏柯尔克孜自治州,SO2,7.06
克拉玛依,AQI,43.48
克拉玛依,CO,0.32
克拉玛依,NO2,10.73
克拉玛依,O3,87.12
克拉玛依,PM10,45.51
克拉玛依,PM2.5,13.15
克拉玛依,SO2,7.47
六安,AQI,50.72
六安,CO,0.36
六安,NO2,15.44
六安,O3,98.42
六安,PM10,51.19
六安,PM2.5,26.05
六安,SO2,7.3
六盘水,AQI,26.59
六盘水,CO,0.52
六盘水,NO2,11.37
六盘水,O3,67.18
六盘水,PM10,21.3
六盘水,PM2.5,13.07
六盘水,SO2,5.47
兰州,AQI,61.74
兰州,CO,0.62
兰州,NO2,32.84
兰州,O3,79.74
兰州,PM10,72.71
兰州,PM2.5,28.67
兰州,SO2,10.86
兰州新区,AQI,75.62
兰州新区,CO,0.51
兰州新区,NO2,20.98
兰州新区,O3,89.55
兰州新区,PM10,113.99
兰州新区,PM2.5,27.65
兰州新区,SO2,11.15
兴安盟,AQI,33.73
兴安盟,CO,0.23
兴安盟,NO2,12.69
兴安盟,O3,69.35
兴安盟,PM10,31.47
兴安盟,PM2.5,17.69
兴安盟,SO2,3.05
内江,AQI,39.91
内江,CO,0.64
内江,NO2,23.54
内江,O3,75.24
内江,PM10,33.69
内江,PM2.5,22.35
内江,SO2,10.42
凉山彝族自治州,AQI,27.96
凉山彝族自治州,CO,0.61
凉山彝族自治州,NO2,12.74
凉山彝族自治州,O3,65.95
凉山彝族自治州,PM10,25.39
凉山彝族自治州,PM2.5,12.58
凉山彝族自治州,SO2,10.28
包头,AQI,51.13
包头,CO,0.64
包头,NO2,26.19
包头,O3,78.67
包头,PM10,55.54
包头,PM2.5,21.07
包头,SO2,13.82
北京,AQI,51.03
北京,CO,0.35
北京,NO2,16.47
北京,O3,95.31
北京,PM10,49.77
北京,PM2.5,20.88
北京,SO2,2.99
北海,AQI,29.18
北海,CO,0.6
北海,NO2,6.27
北海,O3,68.33
北海,PM10,26.75
北海,PM2.5,15.06
北海,SO2,5.48
十堰,AQI,49.97
十堰,CO,0.62
十堰,NO2,13.75
十堰,O3,82.14
十堰,PM10,53.19
十堰,PM2.5,27.85
十堰,SO2,7.75
南京,AQI,52.83
南京,CO,0.59
南京,NO2,24.7
南京,O3,102.98
南京,PM10,50.5
南京,PM2.5,26.47
南京,SO2,5.64
南充,AQI,47.44
南充,CO,0.55
南充,NO2,15.14
南充,O3,71.84
南充,PM10,45.5
南充,PM2.5,31.31
南充,SO2,5.08
南宁,AQI,35.29
南宁,CO,0.72
南宁,NO2,22.15
南宁,O3,52.85
南宁,PM10,35.29
南宁,PM2.5,20.74
南宁,SO2,7.85
南平,AQI,27.79
南平,CO,0.56
南平,NO2,10.77
南平,O3,56.23
南平,PM10,22.55
南平,PM2.5,15.23
南平,SO2,5.67
南昌,AQI,47.15
南昌,CO,0.73
南昌,NO2,25.27
南昌,O3,77.16
南昌,PM10,48.22
南昌,PM2.5,27.01
南昌,SO2,7.06
南通,AQI,44.47
南通,CO,0.6
南通,NO2,22.4
南通,O3,101.78
南通,PM10,37.19
南通,PM2.5,22.31
南通,SO2,7.56
南阳,AQI,54.84
南阳,CO,0.55
南阳,NO2,17.7
南阳,O3,101.14
南阳,PM10,59.78
南阳,PM2.5,28.06
南阳,SO2,5.12
博尔塔拉蒙古自治州,AQI,48.13
博尔塔拉蒙古自治州,CO,0.27
博尔塔拉蒙古自治州,NO2,10.32
博尔塔拉蒙古自治州,O3,83.12
博尔塔拉蒙古自治州,PM10,53.47
博尔塔拉蒙古自治州,PM2.5,15.67
博尔塔拉蒙古自治州,SO2,5.31
厦门,AQI,33.27
厦门,CO,0.43
厦门,NO2,23.51
厦门,O3,67.17
厦门,PM10,29.23
厦门,PM2.5,16.19
厦门,SO2,4.07
双鸭山,AQI,34.14
双鸭山,CO,0.48
双鸭山,NO2,12.03
双鸭山,O3,74.23
双鸭山,PM10,31.32
双鸭山,PM2.5,16.61
双鸭山,SO2,6.62
台州,AQI,38.29
台州,CO,0.43
台州,NO2,18.61
台州,O3,79.92
台州,PM10,36.66
台州,PM2.5,19.22
台州,SO2,5.46
合肥,AQI,55.01
合肥,CO,0.53
合肥,NO2,30.84
合肥,O3,93.17
合肥,PM10,59.87
合肥,PM2.5,27.93
合肥,SO2,8.05
吉安,AQI,43.48
吉安,CO,0.51
吉安,NO2,13.95
吉安,O3,74.77
吉安,PM10,43.51
吉安,PM2.5,27.17
吉安,SO2,9.6
吉林,AQI,37.94
吉林,CO,0.59
吉林,NO2,13.21
吉林,O3,96.23
吉林,PM10,33.68
吉林,PM2.5,17.83
吉林,SO2,8.02
吐鲁番地区,AQI,97.78
吐鲁番地区,CO,0.49
吐鲁番地区,NO2,24.55
吐鲁番地区,O3,93.21
吐鲁番地区,PM10,155.49
吐鲁番地区,PM2.5,45.43
吐鲁番地区,SO2,7.22
吕梁,AQI,59.43
吕梁,CO,0.46
吕梁,NO2,39.4
吕梁,O3,65.96
吕梁,PM10,69.19
吕梁,PM2.5,17.72
吕梁,SO2,6.55
吴忠,AQI,70.86
吴忠,CO,0.5
吴忠,NO2,17.74
吴忠,O3,89.68
吴忠,PM10,95.35
吴忠,PM2.5,30.19
吴忠,SO2,10.75
周口,AQI,59.19
周口,CO,0.53
周口,NO2,15.37
周口,O3,106.52
周口,PM10,66.82
周口,PM2.5,25.29
周口,SO2,7.41
呼伦贝尔,AQI,33.84
呼伦贝尔,CO,0.34
呼伦贝尔,NO2,9.91
呼伦贝尔,O3,74.67
呼伦贝尔,PM10,32.91
呼伦贝尔,PM2.5,17.69
呼伦贝尔,SO2,3.87
呼和浩特,AQI,45.79
呼和浩特,CO,0.41
呼和浩特,NO2,25.21
呼和浩特,O3,78.18
呼和浩特,PM10,47.62
呼和浩特,PM2.5,16.6
呼和浩特,SO2,7.91
和田地区,AQI,227.15
和田地区,CO,0.43
和田地区,NO2,13.1
和田地区,O3,89.11
和田地区,PM10,483.43
和田地区,PM2.5,120.96
和田地区,SO2,10.24
咸宁,AQI,50.42
咸宁,CO,0.54
咸宁,NO2,13.43
咸宁,O3,83.24
咸宁,PM10,48.01
咸宁,PM2.5,29.85
咸宁,SO2,5.94
咸阳,AQI,66.13
咸阳,CO,0.54
咸阳,NO2,33.34
咸阳,O3,81.51
咸阳,PM10,77.37
咸阳,PM2.5,30.15
咸阳,SO2,4.95
哈密地区,AQI,90.47
哈密地区,CO,0.54
哈密地区,NO2,16.73
哈密地区,O3,94.35
哈密地区,PM10,147.94
哈密地区,PM2.5,34.46
哈密地区,SO2,5.8
哈尔滨,AQI,40.37
哈尔滨,CO,0.63
哈尔滨,NO2,19.79
哈尔滨,O3,77.46
哈尔滨,PM10,41.25
哈尔滨,PM2.5,20.5
哈尔滨,SO2,11.01
唐山,AQI,65.12
唐山,CO,0.66
唐山,NO2,27.75
唐山,O3,98.22
唐山,PM10,70.4
唐山,PM2.5,31.42
唐山,SO2,8.96
商丘,AQI,58.12
商丘,CO,0.51
商丘,NO2,19.08
商丘,O3,104.08
商丘,PM10,61.2
商丘,PM2.5,31.29
商丘,SO2,9.18
商洛,AQI,45.53
商洛,CO,0.47
商洛,NO2,19.05
商洛,O3,84.02
商洛,PM10,48.01
商洛,PM2.5,21.02
商洛,SO2,10.08
喀什地区,AQI,81.36
喀什地区,CO,0.54
喀什地区,NO2,23.03
喀什地区,O3,87.27
喀什地区,PM10,112.6
喀什地区,PM2.5,39.9
喀什地区,SO2,8.27
嘉兴,AQI,41.45
嘉兴,CO,0.47
嘉兴,NO2,23.06
嘉兴,O3,94.37
嘉兴,PM10,34.7
嘉兴,PM2.5,20.92
嘉兴,SO2,8.11
嘉峪关,AQI,117.72
嘉峪关,CO,0.52
嘉峪关,NO2,13.79
嘉峪关,O3,96.71
嘉峪关,PM10,201.03
嘉峪关,PM2.5,65.23
嘉峪关,SO2,12.35
四平,AQI,45.41
四平,CO,0.36
四平,NO2,16.1
四平,O3,93.06
四平,PM10,48.08
四平,PM2.5,19.7
四平,SO2,8.34
固原,AQI,48.59
固原,CO,0.37
固原,NO2,15.04
固原,O3,92.84
固原,PM10,52.55
固原,PM2.5,20.51
固原,SO2,5.02
塔城地区,AQI,35.44
塔城地区,CO,0.35
塔城地区,NO2,10.23
塔城地区,O3,60.74
塔城地区,PM10,35.91
塔城地区,PM2.5,14.05
塔城地区,SO2,2.41
大兴安岭地区,AQI,24.71
大兴安岭地区,CO,0.43
大兴安岭地区,NO2,6.81
大兴安岭地区,O3,69.08
大兴安岭地区,PM10,17.71
大兴安岭地区,PM2.5,10.07
大兴安岭地区,SO2,4.83
大同,AQI,51.26
大同,CO,0.54
大同,NO2,21.03
大同,O3,82.35
大同,PM10,57.18
大同,PM2.5,20.29
大同,SO2,17.65
