city,month,type,value
中山,202401.csv,SO2,5.2
临夏回族自治州,202401.csv,AQI,68.32
临夏回族自治州,202401.csv,CO,1.54
临夏回族自治州,202401.csv,NO2,30.66
临夏回族自治州,202401.csv,O3,39.23
临夏回族自治州,202401.csv,PM10,83.99
临夏回族自治州,202401.csv,PM2.5,38.38
临夏回族自治州,202401.csv,SO2,18.63
临汾,202401.csv,AQI,94.67
临汾,202401.csv,CO,1.15
临汾,202401.csv,NO2,41.03
临汾,202401.csv,O3,31.64
临汾,202401.csv,PM10,107.66
临汾,202401.csv,PM2.5,67.66
临汾,202401.csv,SO2,11.82
临沂,202401.csv,AQI,100.13
临沂,202401.csv,CO,1.02
临沂,202401.csv,NO2,48.42
临沂,202401.csv,O3,35.97
临沂,202401.csv,PM10,104.73
临沂,202401.csv,PM2.5,72.9
临沂,202401.csv,SO2,10.82
临沧,202401.csv,AQI,41.26
临沧,202401.csv,CO,0.45
临沧,202401.csv,NO2,14.53
临沧,202401.csv,O3,47.52
临沧,202401.csv,PM10,33.69
临沧,202401.csv,PM2.5,28.09
临沧,202401.csv,SO2,7.77
丹东,202401.csv,AQI,61.54
丹东,202401.csv,CO,1.16
丹东,202401.csv,NO2,27.34
丹东,202401.csv,O3,47.93
丹东,202401.csv,PM10,59.78
丹东,202401.csv,PM2.5,42.19
丹东,202401.csv,SO2,16.16
丽水,202401.csv,AQI,64.94
丽水,202401.csv,CO,0.7
丽水,202401.csv,NO2,31.8
丽水,202401.csv,O3,38.5
丽水,202401.csv,PM10,64.32
丽水,202401.csv,PM2.5,45.73
丽水,202401.csv,SO2,4.79
丽江,202401.csv,AQI,32.89
丽江,202401.csv,CO,0.57
丽江,202401.csv,NO2,15.82
丽江,202401.csv,O3,73.34
丽江,202401.csv,PM10,31.05
丽江,202401.csv,PM2.5,17.02
丽江,202401.csv,SO2,6.94
乌兰察布,202401.csv,AQI,54.78
乌兰察布,202401.csv,CO,0.88
乌兰察布,202401.csv,NO2,40.95
乌兰察布,202401.csv,O3,38.37
乌兰察布,202401.csv,PM10,55.86
乌兰察布,202401.csv,PM2.5,37.17
乌兰察布,202401.csv,SO2,15.55
乌海,202401.csv,AQI,74.1
乌海,202401.csv,CO,1.04
乌海,202401.csv,NO2,39.55
乌海,202401.csv,O3,37.44
乌海,202401.csv,PM10,96.3
乌海,202401.csv,PM2.5,40.66
乌海,202401.csv,SO2,24.56
乌鲁木齐,202401.csv,AQI,99.44
乌鲁木齐,202401.csv,CO,1.06
乌鲁木齐,202401.csv,NO2,51.99
乌鲁木齐,202401.csv,O3,33.5
乌鲁木齐,202401.csv,PM10,108.29
乌鲁木齐,202401.csv,PM2.5,74.04
乌鲁木齐,202401.csv,SO2,5.02
乐山,202401.csv,AQI,98.06
乐山,202401.csv,CO,0.89
乐山,202401.csv,NO2,32.61
乐山,202401.csv,O3,28.97
乐山,202401.csv,PM10,94.2
乐山,202401.csv,PM2.5,73.7
乐山,202401.csv,SO2,6.01
九江,202401.csv,AQI,82.15
九江,202401.csv,CO,0.89
九江,202401.csv,NO2,40.41
九江,202401.csv,O3,41.23
九江,202401.csv,PM10,82.08
九江,202401.csv,PM2.5,60.61
九江,202401.csv,SO2,10.51
云浮,202401.csv,AQI,53.42
云浮,202401.csv,CO,0.75
云浮,202401.csv,NO2,30.27
云浮,202401.csv,O3,46.34
云浮,202401.csv,PM10,55.27
云浮,202401.csv,PM2.5,35.58
云浮,202401.csv,SO2,8.17
五家渠,202401.csv,AQI,141.13
五家渠,202401.csv,CO,1.33
五家渠,202401.csv,NO2,34.73
五家渠,202401.csv,O3,32.47
五家渠,202401.csv,PM10,139.94
五家渠,202401.csv,PM2.5,107.46
五家渠,202401.csv,SO2,8.24
亳州,202401.csv,AQI,105.29
亳州,202401.csv,CO,0.88
亳州,202401.csv,NO2,29.72
亳州,202401.csv,O3,43.34
亳州,202401.csv,PM10,117.66
亳州,202401.csv,PM2.5,77.0
亳州,202401.csv,SO2,7.28
伊春,202401.csv,AQI,54.25
伊春,202401.csv,CO,0.68
伊春,202401.csv,NO2,18.55
伊春,202401.csv,O3,43.94
伊春,202401.csv,PM10,48.13
伊春,202401.csv,PM2.5,38.37
伊春,202401.csv,SO2,9.83
伊犁哈萨克州,202401.csv,AQI,85.4
伊犁哈萨克州,202401.csv,CO,1.9
伊犁哈萨克州,202401.csv,NO2,44.0
伊犁哈萨克州,202401.csv,O3,32.68
伊犁哈萨克州,202401.csv,PM10,79.87
伊犁哈萨克州,202401.csv,PM2.5,62.37
伊犁哈萨克州,202401.csv,SO2,10.59
佛山,202401.csv,AQI,55.81
佛山,202401.csv,CO,0.77
佛山,202401.csv,NO2,42.98
佛山,202401.csv,O3,51.4
佛山,202401.csv,PM10,63.32
佛山,202401.csv,PM2.5,36.78
佛山,202401.csv,SO2,7.95
佳木斯,202401.csv,AQI,78.44
佳木斯,202401.csv,CO,0.88
佳木斯,202401.csv,NO2,36.18
佳木斯,202401.csv,O3,41.4
佳木斯,202401.csv,PM10,66.94
佳木斯,202401.csv,PM2.5,57.84
佳木斯,202401.csv,SO2,9.84
保定,202401.csv,AQI,96.35
保定,202401.csv,CO,0.88
保定,202401.csv,NO2,49.67
保定,202401.csv,O3,19.98
保定,202401.csv,PM10,98.38
保定,202401.csv,PM2.5,68.59
保定,202401.csv,SO2,4.84
保山,202401.csv,AQI,32.26
保山,202401.csv,CO,0.51
保山,202401.csv,NO2,9.61
保山,202401.csv,O3,63.37
保山,202401.csv,PM10,29.82
保山,202401.csv,PM2.5,19.35
保山,202401.csv,SO2,5.93
信阳,202401.csv,AQI,102.01
信阳,202401.csv,CO,0.84
信阳,202401.csv,NO2,31.64
信阳,202401.csv,O3,50.24
信阳,202401.csv,PM10,94.17
信阳,202401.csv,PM2.5,76.3
信阳,202401.csv,SO2,4.23
儋州,202401.csv,AQI,31.77
儋州,202401.csv,CO,0.65
儋州,202401.csv,NO2,6.7
儋州,202401.csv,O3,69.62
儋州,202401.csv,PM10,30.18
儋州,202401.csv,PM2.5,16.5
儋州,202401.csv,SO2,5.56
克孜勒苏柯尔克孜自治州,202401.csv,AQI,114.34
克孜勒苏柯尔克孜自治州,202401.csv,CO,0.99
克孜勒苏柯尔克孜自治州,202401.csv,NO2,20.93
克孜勒苏柯尔克孜自治州,202401.csv,O3,65.2
克孜勒苏柯尔克孜自治州,202401.csv,PM10,177.67
克孜勒苏柯尔克孜自治州,202401.csv,PM2.5,56.97
克孜勒苏柯尔克孜自治州,202401.csv,SO2,7.19
克拉玛依,202401.csv,AQI,70.36
克拉玛依,202401.csv,CO,0.65
克拉玛依,202401.csv,NO2,31.09
克拉玛依,202401.csv,O3,48.85
克拉玛依,202401.csv,PM10,71.12
克拉玛依,202401.csv,PM2.5,50.7
克拉玛依,202401.csv,SO2,6.2
六安,202401.csv,AQI,89.39
六安,202401.csv,CO,0.73
六安,202401.csv,NO2,34.3
六安,202401.csv,O3,41.2
六安,202401.csv,PM10,90.59
六安,202401.csv,PM2.5,65.72
六安,202401.csv,SO2,5.23
六盘水,202401.csv,AQI,39.99
六盘水,202401.csv,CO,0.8
六盘水,202401.csv,NO2,13.65
六盘水,202401.csv,O3,53.81
六盘水,202401.csv,PM10,36.8
六盘水,202401.csv,PM2.5,27.09
六盘水,202401.csv,SO2,8.01
兰州,202401.csv,AQI,86.97
兰州,202401.csv,CO,1.6
兰州,202401.csv,NO2,66.39
兰州,202401.csv,O3,27.16
兰州,202401.csv,PM10,110.09
兰州,202401.csv,PM2.5,60.16
兰州,202401.csv,SO2,24.66
兰州新区,202401.csv,AQI,74.16
兰州新区,202401.csv,CO,0.87
兰州新区,202401.csv,NO2,34.14
兰州新区,202401.csv,O3,40.83
兰州新区,202401.csv,PM10,95.47
兰州新区,202401.csv,PM2.5,43.8
兰州新区,202401.csv,SO2,22.25
兴安盟,202401.csv,AQI,44.63
兴安盟,202401.csv,CO,0.6
兴安盟,202401.csv,NO2,18.27
兴安盟,202401.csv,O3,49.83
兴安盟,202401.csv,PM10,41.53
兴安盟,202401.csv,PM2.5,30.31
兴安盟,202401.csv,SO2,5.64
内江,202401.csv,AQI,91.12
内江,202401.csv,CO,0.79
内江,202401.csv,NO2,26.99
内江,202401.csv,O3,36.7
内江,202401.csv,PM10,76.14
内江,202401.csv,PM2.5,67.74
内江,202401.csv,SO2,8.22
凉山彝族自治州,202401.csv,AQI,59.33
凉山彝族自治州,202401.csv,CO,0.86
凉山彝族自治州,202401.csv,NO2,22.32
凉山彝族自治州,202401.csv,O3,59.64
凉山彝族自治州,202401.csv,PM10,56.08
凉山彝族自治州,202401.csv,PM2.5,42.52
凉山彝族自治州,202401.csv,SO2,12.49
包头,202401.csv,AQI,104.95
包头,202401.csv,CO,1.61
包头,202401.csv,NO2,54.03
包头,202401.csv,O3,26.99
包头,202401.csv,PM10,108.82
包头,202401.csv,PM2.5,75.37
包头,202401.csv,SO2,21.75
北京,202401.csv,AQI,56.87
北京,202401.csv,CO,0.6
北京,202401.csv,NO2,36.88
北京,202401.csv,O3,32.69
北京,202401.csv,PM10,60.91
北京,202401.csv,PM2.5,37.11
北京,202401.csv,SO2,2.73
北海,202401.csv,AQI,48.92
北海,202401.csv,CO,0.68
北海,202401.csv,NO2,14.26
北海,202401.csv,O3,70.42
北海,202401.csv,PM10,46.32
北海,202401.csv,PM2.5,32.46
北海,202401.csv,SO2,9.41
十堰,202401.csv,AQI,67.28
十堰,202401.csv,CO,0.89
十堰,202401.csv,NO2,29.68
十堰,202401.csv,O3,42.68
十堰,202401.csv,PM10,72.4
十堰,202401.csv,PM2.5,46.77
十堰,202401.csv,SO2,7.43
南京,202401.csv,AQI,77.63
南京,202401.csv,CO,0.77
南京,202401.csv,NO2,41.99
南京,202401.csv,O3,36.81
南京,202401.csv,PM10,82.37
南京,202401.csv,PM2.5,55.4
南京,202401.csv,SO2,6.51
南充,202401.csv,AQI,81.44
南充,202401.csv,CO,0.72
南充,202401.csv,NO2,26.8
南充,202401.csv,O3,17.69
南充,202401.csv,PM10,80.08
南充,202401.csv,PM2.5,59.72
南充,202401.csv,SO2,5.91
南宁,202401.csv,AQI,45.21
南宁,202401.csv,CO,0.95
南宁,202401.csv,NO2,25.77
南宁,202401.csv,O3,43.11
南宁,202401.csv,PM10,45.12
南宁,202401.csv,PM2.5,29.71
南宁,202401.csv,SO2,7.52
南平,202401.csv,AQI,44.5
南平,202401.csv,CO,0.75
南平,202401.csv,NO2,24.46
南平,202401.csv,O3,40.98
南平,202401.csv,PM10,40.08
南平,202401.csv,PM2.5,31.07
南平,202401.csv,SO2,6.92
南昌,202401.csv,AQI,87.92
南昌,202401.csv,CO,0.88
南昌,202401.csv,NO2,41.48
南昌,202401.csv,O3,36.93
南昌,202401.csv,PM10,97.67
南昌,202401.csv,PM2.5,65.09
南昌,202401.csv,SO2,8.79
南通,202401.csv,AQI,81.76
南通,202401.csv,CO,0.78
南通,202401.csv,NO2,41.0
南通,202401.csv,O3,45.15
南通,202401.csv,PM10,81.32
南通,202401.csv,PM2.5,58.89
南通,202401.csv,SO2,7.77
南阳,202401.csv,AQI,112.92
南阳,202401.csv,CO,0.78
南阳,202401.csv,NO2,38.77
南阳,202401.csv,O3,38.55
南阳,202401.csv,PM10,103.47
南阳,202401.csv,PM2.5,84.89
南阳,202401.csv,SO2,6.67
博尔塔拉蒙古自治州,202401.csv,AQI,62.89
博尔塔拉蒙古自治州,202401.csv,CO,0.76
博尔塔拉蒙古自治州,202401.csv,NO2,24.14
博尔塔拉蒙古自治州,202401.csv,O3,44.93
博尔塔拉蒙古自治州,202401.csv,PM10,73.87
博尔塔拉蒙古自治州,202401.csv,PM2.5,41.55
博尔塔拉蒙古自治州,202401.csv,SO2,11.04
厦门,202401.csv,AQI,52.7
厦门,202401.csv,CO,0.6
厦门,202401.csv,NO2,29.92
厦门,202401.csv,O3,62.09
厦门,202401.csv,PM10,54.23
厦门,202401.csv,PM2.5,35.33
厦门,202401.csv,SO2,3.09
双鸭山,202401.csv,AQI,69.15
双鸭山,202401.csv,CO,0.7
双鸭山,202401.csv,NO2,24.67
双鸭山,202401.csv,O3,53.87
双鸭山,202401.csv,PM10,71.14
双鸭山,202401.csv,PM2.5,49.26
双鸭山,202401.csv,SO2,12.16
台州,202401.csv,AQI,74.82
台州,202401.csv,CO,0.67
台州,202401.csv,NO2,35.77
台州,202401.csv,O3,48.33
台州,202401.csv,PM10,77.48
台州,202401.csv,PM2.5,53.61
台州,202401.csv,SO2,6.19
合肥,202401.csv,AQI,88.0
合肥,202401.csv,CO,0.86
合肥,202401.csv,NO2,46.91
合肥,202401.csv,O3,31.92
合肥,202401.csv,PM10,95.6
合肥,202401.csv,PM2.5,64.07
合肥,202401.csv,SO2,6.02
吉安,202401.csv,AQI,68.08
吉安,202401.csv,CO,0.83
吉安,202401.csv,NO2,34.26
吉安,202401.csv,O3,42.6
吉安,202401.csv,PM10,71.21
吉安,202401.csv,PM2.5,48.35
吉安,202401.csv,SO2,13.38
吉林,202401.csv,AQI,79.71
吉林,202401.csv,CO,1.03
吉林,202401.csv,NO2,33.97
吉林,202401.csv,O3,43.53
吉林,202401.csv,PM10,73.87
吉林,202401.csv,PM2.5,58.49
吉林,202401.csv,SO2,12.75
吐鲁番地区,202401.csv,AQI,146.67
吐鲁番地区,202401.csv,CO,2.09
吐鲁番地区,202401.csv,NO2,56.86
吐鲁番地区,202401.csv,O3,34.75
吐鲁番地区,202401.csv,PM10,210.24
吐鲁番地区,202401.csv,PM2.5,99.12
吐鲁番地区,202401.csv,SO2,6.27
吕梁,202401.csv,AQI,73.91
吕梁,202401.csv,CO,0.73
吕梁,202401.csv,NO2,47.36
吕梁,202401.csv,O3,23.7
吕梁,202401.csv,PM10,90.1
吕梁,202401.csv,PM2.5,43.81
吕梁,202401.csv,SO2,7.29
吴忠,202401.csv,AQI,76.84
吴忠,202401.csv,CO,0.88
吴忠,202401.csv,NO2,36.8
吴忠,202401.csv,O3,45.85
吴忠,202401.csv,PM10,91.22
吴忠,202401.csv,PM2.5,45.9
吴忠,202401.csv,SO2,18.61
周口,202401.csv,AQI,128.96
周口,202401.csv,CO,0.85
周口,202401.csv,NO2,36.89
周口,202401.csv,O3,41.54
周口,202401.csv,PM10,118.73
周口,202401.csv,PM2.5,98.38
周口,202401.csv,SO2,4.34
呼伦贝尔,202401.csv,AQI,31.28
呼伦贝尔,202401.csv,CO,0.34
呼伦贝尔,202401.csv,NO2,18.03
呼伦贝尔,202401.csv,O3,55.04
呼伦贝尔,202401.csv,PM10,26.66
呼伦贝尔,202401.csv,PM2.5,20.73
呼伦贝尔,202401.csv,SO2,5.3
呼和浩特,202401.csv,AQI,90.07
呼和浩特,202401.csv,CO,0.98
呼和浩特,202401.csv,NO2,55.09
呼和浩特,202401.csv,O3,26.39
呼和浩特,202401.csv,PM10,92.38
呼和浩特,202401.csv,PM2.5,63.84
呼和浩特,202401.csv,SO2,13.56
和田地区,202401.csv,AQI,173.63
和田地区,202401.csv,CO,1.91
和田地区,202401.csv,NO2,38.93
和田地区,202401.csv,O3,57.11
和田地区,202401.csv,PM10,261.0
和田地区,202401.csv,PM2.5,72.42
和田地区,202401.csv,SO2,16.94
咸宁,202401.csv,AQI,85.71
咸宁,202401.csv,CO,0.9
咸宁,202401.csv,NO2,28.99
咸宁,202401.csv,O3,45.77
咸宁,202401.csv,PM10,83.81
咸宁,202401.csv,PM2.5,63.6
咸宁,202401.csv,SO2,7.31
咸阳,202401.csv,AQI,121.42
咸阳,202401.csv,CO,1.0
咸阳,202401.csv,NO2,48.58
咸阳,202401.csv,O3,28.86
咸阳,202401.csv,PM10,125.9
咸阳,202401.csv,PM2.5,89.84
咸阳,202401.csv,SO2,8.27
哈密地区,202401.csv,AQI,91.82
哈密地区,202401.csv,CO,0.94
哈密地区,202401.csv,NO2,47.99
哈密地区,202401.csv,O3,32.64
哈密地区,202401.csv,PM10,127.09
哈密地区,202401.csv,PM2.5,45.62
哈密地区,202401.csv,SO2,7.86
哈尔滨,202401.csv,AQI,104.43
哈尔滨,202401.csv,CO,0.99
哈尔滨,202401.csv,NO2,43.81
哈尔滨,202401.csv,O3,38.76
哈尔滨,202401.csv,PM10,97.06
哈尔滨,202401.csv,PM2.5,79.22
哈尔滨,202401.csv,SO2,16.45
唐山,202401.csv,AQI,72.65
唐山,202401.csv,CO,0.92
唐山,202401.csv,NO2,37.88
唐山,202401.csv,O3,28.0
唐山,202401.csv,PM10,81.56
唐山,202401.csv,PM2.5,46.43
唐山,202401.csv,SO2,7.43
商丘,202401.csv,AQI,130.71
商丘,202401.csv,CO,0.79
商丘,202401.csv,NO2,36.79
商丘,202401.csv,O3,37.33
商丘,202401.csv,PM10,122.96
商丘,202401.csv,PM2.5,99.41
商丘,202401.csv,SO2,8.77
商洛,202401.csv,AQI,66.59
商洛,202401.csv,CO,0.73
商洛,202401.csv,NO2,34.2
商洛,202401.csv,O3,45.41
商洛,202401.csv,PM10,70.43
商洛,202401.csv,PM2.5,44.15
商洛,202401.csv,SO2,7.71
喀什地区,202401.csv,AQI,148.58
喀什地区,202401.csv,CO,2.28
喀什地区,202401.csv,NO2,58.3
喀什地区,202401.csv,O3,38.28
喀什地区,202401.csv,PM10,238.82
喀什地区,202401.csv,PM2.5,88.65
喀什地区,202401.csv,SO2,6.52
嘉兴,202401.csv,AQI,82.95
嘉兴,202401.csv,CO,0.87
嘉兴,202401.csv,NO2,44.3
嘉兴,202401.csv,O3,42.18
嘉兴,202401.csv,PM10,89.07
嘉兴,202401.csv,PM2.5,59.6
嘉兴,202401.csv,SO2,8.48
嘉峪关,202401.csv,AQI,64.07
嘉峪关,202401.csv,CO,0.6
嘉峪关,202401.csv,NO2,31.02
嘉峪关,202401.csv,O3,49.91
嘉峪关,202401.csv,PM10,83.21
嘉峪关,202401.csv,PM2.5,26.16
嘉峪关,202401.csv,SO2,17.83
四平,202401.csv,AQI,68.24
四平,202401.csv,CO,0.68
四平,202401.csv,NO2,33.17
四平,202401.csv,O3,38.85
四平,202401.csv,PM10,69.89
四平,202401.csv,PM2.5,46.66
四平,202401.csv,SO2,8.8
固原,202401.csv,AQI,60.36
固原,202401.csv,CO,0.77
固原,202401.csv,NO2,25.43
固原,202401.csv,O3,53.15
固原,202401.csv,PM10,67.24
固原,202401.csv,PM2.5,33.3
固原,202401.csv,SO2,6.7
塔城地区,202401.csv,AQI,41.21
塔城地区,202401.csv,CO,0.36
塔城地区,202401.csv,NO2,7.41
塔城地区,202401.csv,O3,47.16
塔城地区,202401.csv,PM10,50.97
塔城地区,202401.csv,PM2.5,17.85
塔城地区,202401.csv,SO2,2.6
大兴安岭地区,202401.csv,AQI,31.12
大兴安岭地区,202401.csv,CO,0.45
大兴安岭地区,202401.csv,NO2,14.26
大兴安岭地区,202401.csv,O3,48.97
大兴安岭地区,202401.csv,PM10,26.53
大兴安岭地区,202401.csv,PM2.5,19.49
大兴安岭地区,202401.csv,SO2,8.65
大同,202401.csv,AQI,72.6
大同,202401.csv,CO,1.27
大同,202401.csv,NO2,44.19
大同,202401.csv,O3,31.53
大同,202401.csv,PM10,89.09
大同,202401.csv,PM2.5,48.88
大同,202401.csv,SO2,23.24
大庆,202401.csv,AQI,67.43
大庆,202401.csv,CO,0.66
大庆,202401.csv,NO2,27.63
大庆,202401.csv,O3,41.43
大庆,202401.csv,PM10,63.64
大庆,202401.csv,PM2.5,48.57
大庆,202401.csv,SO2,8.68
大理州,202401.csv,AQI,29.14
大理州,202401.csv,CO,0.57
大理州,202401.csv,NO2,10.65
大理州,202401.csv,O3,75.87
大理州,202401.csv,PM10,24.73
大理州,202401.csv,PM2.5,17.11
大理州,202401.csv,SO2,6.3
大连,202401.csv,AQI,53.4
大连,202401.csv,CO,0.87
大连,202401.csv,NO2,27.11
大连,202401.csv,O3,47.69
大连,202401.csv,PM10,53.55
大连,202401.csv,PM2.5,35.16
大连,202401.csv,SO2,12.9
天水,202401.csv,AQI,73.87
天水,202401.csv,CO,0.97
天水,202401.csv,NO2,38.43
天水,202401.csv,O3,38.06
天水,202401.csv,PM10,81.46
天水,202401.csv,PM2.5,51.77
天水,202401.csv,SO2,18.09
天津,202401.csv,AQI,73.7
天津,202401.csv,CO,0.76
天津,202401.csv,NO2,46.57
天津,202401.csv,O3,29.62
天津,202401.csv,PM10,81.49
天津,202401.csv,PM2.5,49.41
天津,202401.csv,SO2,6.37
太原,202401.csv,AQI,89.71
太原,202401.csv,CO,1.17
太原,202401.csv,NO2,53.53
太原,202401.csv,O3,29.9
太原,202401.csv,PM10,102.52
太原,202401.csv,PM2.5,62.16
太原,202401.csv,SO2,17.83
威海,202401.csv,AQI,50.85
威海,202401.csv,CO,0.56
威海,202401.csv,NO2,22.09
威海,202401.csv,O3,57.11
威海,202401.csv,PM10,51.15
威海,202401.csv,PM2.5,32.01
威海,202401.csv,SO2,5.88
娄底,202401.csv,AQI,90.23
娄底,202401.csv,CO,1.06
娄底,202401.csv,NO2,29.17
娄底,202401.csv,O3,37.74
娄底,202401.csv,PM10,86.71
娄底,202401.csv,PM2.5,67.32
娄底,202401.csv,SO2,7.09
孝感,202401.csv,AQI,109.27
孝感,202401.csv,CO,1.07
孝感,202401.csv,NO2,36.2
孝感,202401.csv,O3,38.16
孝感,202401.csv,PM10,103.19
孝感,202401.csv,PM2.5,81.86
孝感,202401.csv,SO2,9.55
宁德,202401.csv,AQI,56.61
宁德,202401.csv,CO,0.74
宁德,202401.csv,NO2,21.62
宁德,202401.csv,O3,56.53
宁德,202401.csv,PM10,48.21
宁德,202401.csv,PM2.5,39.84
宁德,202401.csv,SO2,5.77
宁波,202401.csv,AQI,73.98
宁波,202401.csv,CO,0.85
宁波,202401.csv,NO2,45.71
宁波,202401.csv,O3,42.19
宁波,202401.csv,PM10,80.42
宁波,202401.csv,PM2.5,52.43
宁波,202401.csv,SO2,7.63
安庆,202401.csv,AQI,89.22
安庆,202401.csv,CO,0.86
安庆,202401.csv,NO2,40.79
安庆,202401.csv,O3,41.2
安庆,202401.csv,PM10,92.75
安庆,202401.csv,PM2.5,65.64
安庆,202401.csv,SO2,7.77
安康,202401.csv,AQI,72.64
安康,202401.csv,CO,0.85
安康,202401.csv,NO2,27.75
安康,202401.csv,O3,35.18
安康,202401.csv,PM10,71.85
安康,202401.csv,PM2.5,53.2
安康,202401.csv,SO2,14.96
安阳,202401.csv,AQI,121.39
安阳,202401.csv,CO,1.16
安阳,202401.csv,NO2,44.47
安阳,202401.csv,O3,31.45
安阳,202401.csv,PM10,123.19
安阳,202401.csv,PM2.5,91.18
安阳,202401.csv,SO2,8.92
安顺,202401.csv,AQI,38.33
安顺,202401.csv,CO,0.64
安顺,202401.csv,NO2,11.22
安顺,202401.csv,O3,49.43
安顺,202401.csv,PM10,32.52
安顺,202401.csv,PM2.5,26.19
安顺,202401.csv,SO2,16.33
定西,202401.csv,AQI,74.6
定西,202401.csv,CO,0.94
定西,202401.csv,NO2,25.0
定西,202401.csv,O3,34.57
定西,202401.csv,PM10,89.3
定西,202401.csv,PM2.5,49.6
定西,202401.csv,SO2,17.53
宜宾,202401.csv,AQI,107.0
宜宾,202401.csv,CO,0.85
宜宾,202401.csv,NO2,27.59
宜宾,202401.csv,O3,37.71
宜宾,202401.csv,PM10,96.54
宜宾,202401.csv,PM2.5,80.39
宜宾,202401.csv,SO2,8.24
宜昌,202401.csv,AQI,101.0
宜昌,202401.csv,CO,0.93
宜昌,202401.csv,NO2,30.95
宜昌,202401.csv,O3,37.11
宜昌,202401.csv,PM10,92.24
宜昌,202401.csv,PM2.5,75.5
宜昌,202401.csv,SO2,5.65
宜春,202401.csv,AQI,71.62
宜春,202401.csv,CO,1.13
宜春,202401.csv,NO2,30.99
宜春,202401.csv,O3,39.84
宜春,202401.csv,PM10,71.83
宜春,202401.csv,PM2.5,51.82
宜春,202401.csv,SO2,10.54
宝鸡,202401.csv,AQI,97.57
宝鸡,202401.csv,CO,0.94
宝鸡,202401.csv,NO2,44.55
宝鸡,202401.csv,O3,32.65
宝鸡,202401.csv,PM10,95.96
宝鸡,202401.csv,PM2.5,70.65
宝鸡,202401.csv,SO2,9.4
宣城,202401.csv,AQI,87.74
宣城,202401.csv,CO,0.75
宣城,202401.csv,NO2,34.69
宣城,202401.csv,O3,40.0
宣城,202401.csv,PM10,86.14
宣城,202401.csv,PM2.5,64.03
宣城,202401.csv,SO2,5.48
宿州,202401.csv,AQI,112.99
宿州,202401.csv,CO,0.81
宿州,202401.csv,NO2,31.79
宿州,202401.csv,O3,43.84
宿州,202401.csv,PM10,117.0
宿州,202401.csv,PM2.5,83.94
宿州,202401.csv,SO2,6.24
宿迁,202401.csv,AQI,97.74
宿迁,202401.csv,CO,0.82
宿迁,202401.csv,NO2,43.8
宿迁,202401.csv,O3,39.38
宿迁,202401.csv,PM10,102.21
宿迁,202401.csv,PM2.5,72.24
宿迁,202401.csv,SO2,5.91
山南,202401.csv,AQI,25.69
山南,202401.csv,CO,0.4
山南,202401.csv,NO2,11.6
山南,202401.csv,O3,64.48
山南,202401.csv,PM10,20.3
山南,202401.csv,PM2.5,10.24
山南,202401.csv,SO2,6.69
岳阳,202401.csv,AQI,77.48
岳阳,202401.csv,CO,0.89
岳阳,202401.csv,NO2,33.59
岳阳,202401.csv,O3,42.2
