city,type,value
七台河,AQI,25.11
七台河,CO,0.43
七台河,NO2,16.27
七台河,O3,38.52
七台河,PM10,23.85
七台河,PM2.5,10.6
七台河,SO2,10.41
三亚,AQI,20.03
三亚,CO,0.29
三亚,NO2,8.02
三亚,O3,41.9
三亚,PM10,18.33
三亚,PM2.5,8.42
三亚,SO2,2.26
三明,AQI,29.28
三明,CO,0.72
三明,NO2,13.0
三明,O3,51.07
三明,PM10,27.64
三明,PM2.5,15.7
三明,SO2,5.66
三门峡,AQI,43.74
三门峡,CO,0.6
三门峡,NO2,13.85
三门峡,O3,91.26
三门峡,PM10,42.61
三门峡,PM2.5,21.37
三门峡,SO2,10.06
上海,AQI,37.58
上海,CO,0.61
上海,NO2,18.02
上海,O3,89.26
上海,PM10,30.74
上海,PM2.5,18.94
上海,SO2,6.76
上饶,AQI,35.0
上饶,CO,0.76
上饶,NO2,10.97
上饶,O3,77.23
上饶,PM10,31.9
上饶,PM2.5,17.83
上饶,SO2,10.18
东莞,AQI,37.53
东莞,CO,0.73
东莞,NO2,23.7
东莞,O3,63.34
东莞,PM10,32.49
东莞,PM2.5,18.22
东莞,SO2,5.74
东营,AQI,40.85
东营,CO,0.48
东营,NO2,11.43
东营,O3,108.46
东营,PM10,32.27
东营,PM2.5,17.08
东营,SO2,5.74
中卫,AQI,54.89
中卫,CO,0.5
中卫,NO2,15.22
中卫,O3,92.49
中卫,PM10,65.08
中卫,PM2.5,22.36
中卫,SO2,6.45
中山,AQI,26.97
中山,CO,0.48
中山,NO2,13.43
中山,O3,54.45
中山,PM10,26.01
中山,PM2.5,14.0
中山,SO2,4.68
临夏回族自治州,AQI,41.99
临夏回族自治州,CO,0.39
临夏回族自治州,NO2,9.08
临夏回族自治州,O3,78.95
临夏回族自治州,PM10,39.84
临夏回族自治州,PM2.5,19.89
临夏回族自治州,SO2,7.48
临汾,AQI,51.13
临汾,CO,0.78
临汾,NO2,15.79
临汾,O3,98.09
临汾,PM10,46.13
临汾,PM2.5,18.14
临汾,SO2,5.23
临沂,AQI,44.55
临沂,CO,0.58
