city,type,value
七台河,AQI,43.21
七台河,CO,0.74
七台河,NO2,25.58
七台河,O3,75.29
七台河,PM10,44.46
七台河,PM2.5,26.83
七台河,SO2,9.96
三亚,AQI,30.38
三亚,CO,0.44
三亚,NO2,6.83
三亚,O3,39.29
三亚,PM10,29.79
三亚,PM2.5,18.17
三亚,SO2,2.38
三明,AQI,35.0
三明,CO,0.9
三明,NO2,23.33
三明,O3,33.58
三明,PM10,34.92
三明,PM2.5,19.92
三明,SO2,9.79
三门峡,AQI,42.79
三门峡,CO,0.88
三门峡,NO2,18.58
三门峡,O3,79.46
三门峡,PM10,34.92
三门峡,PM2.5,27.5
三门峡,SO2,6.38
上海,AQI,61.79
上海,CO,0.78
上海,NO2,39.29
上海,O3,52.67
上海,PM10,46.67
上海,PM2.5,44.83
上海,SO2,6.46
上饶,AQI,40.38
上饶,CO,0.8
上饶,NO2,18.67
上饶,O3,40.12
上饶,PM10,40.83
上饶,PM2.5,22.75
上饶,SO2,11.88
东莞,AQI,34.88
东莞,CO,0.69
东莞,NO2,24.83
东莞,O3,43.54
东莞,PM10,34.83
东莞,PM2.5,18.25
东莞,SO2,8.08
东营,AQI,27.62
东营,CO,0.48
东营,NO2,16.67
东营,O3,70.33
东营,PM10,26.12
东营,PM2.5,16.88
东营,SO2,6.25
中卫,AQI,58.04
中卫,CO,0.63
中卫,NO2,33.25
中卫,O3,54.68
中卫,PM10,63.71
中卫,PM2.5,32.92
中卫,SO2,10.21
中山,AQI,30.88
中山,CO,0.34
中山,NO2,11.58
中山,O3,50.96
中山,PM10,28.71
中山,PM2.5,20.17
中山,SO2,5.79
临夏回族自治州,AQI,54.04
临夏回族自治州,CO,0.6
临夏回族自治州,NO2,15.83
临夏回族自治州,O3,62.54
临夏回族自治州,PM10,58.5
临夏回族自治州,PM2.5,34.21
临夏回族自治州,SO2,4.54
临汾,AQI,59.71
临汾,CO,0.78
临汾,NO2,17.17
临汾,O3,86.38
临汾,PM10,55.17
临汾,PM2.5,42.88
临汾,SO2,7.54
临沂,AQI,39.71
临沂,CO,0.66
临沂,NO2,21.42
临沂,O3,66.67
临沂,PM10,34.12
临沂,PM2.5,25.29
临沂,SO2,3.58
临沧,AQI,44.71
临沧,CO,0.42
临沧,NO2,12.96
临沧,O3,82.5
临沧,PM10,36.71
临沧,PM2.5,30.54
临沧,SO2,7.54
丹东,AQI,53.17
丹东,CO,0.87
丹东,NO2,23.88
丹东,O3,68.0
丹东,PM10,57.12
丹东,PM2.5,32.92
丹东,SO2,12.58
丽水,AQI,37.67
丽水,CO,0.56
丽水,NO2,16.12
丽水,O3,42.71
丽水,PM10,37.75
丽水,PM2.5,18.42
丽水,SO2,3.38
丽江,AQI,28.62
丽江,CO,0.53
丽江,NO2,12.38
丽江,O3,86.83
丽江,PM10,23.04
丽江,PM2.5,10.38
丽江,SO2,11.08
乌兰察布,AQI,47.92
乌兰察布,CO,0.5
乌兰察布,NO2,20.92
乌兰察布,O3,63.75
乌兰察布,PM10,46.25
乌兰察布,PM2.5,29.08
乌兰察布,SO2,8.58
乌海,AQI,81.75
乌海,CO,0.78
乌海,NO2,35.92
乌海,O3,56.75
乌海,PM10,114.12
乌海,PM2.5,28.71
乌海,SO2,24.5
乌鲁木齐,AQI,40.38
乌鲁木齐,CO,0.6
乌鲁木齐,NO2,27.12
乌鲁木齐,O3,58.25
乌鲁木齐,PM10,39.38
乌鲁木齐,PM2.5,25.42
乌鲁木齐,SO2,5.0
乐山,AQI,29.42
乐山,CO,0.48
乐山,NO2,16.04
乐山,O3,81.04
乐山,PM10,23.29
乐山,PM2.5,12.58
乐山,SO2,5.62
九江,AQI,38.0
九江,CO,0.81
九江,NO2,23.0
九江,O3,43.0
九江,PM10,36.79
九江,PM2.5,24.29
九江,SO2,8.71
云浮,AQI,36.96
云浮,CO,0.52
云浮,NO2,18.33
云浮,O3,33.92
云浮,PM10,36.79
云浮,PM2.5,19.58
云浮,SO2,6.29
五家渠,AQI,47.79
五家渠,CO,0.7
五家渠,NO2,22.33
五家渠,O3,51.12
五家渠,PM10,47.58
五家渠,PM2.5,28.79
五家渠,SO2,10.04
亳州,AQI,46.42
亳州,CO,0.47
亳州,NO2,10.0
亳州,O3,61.75
亳州,PM10,46.62
亳州,PM2.5,30.75
亳州,SO2,5.96
伊春,AQI,28.04
伊春,CO,0.44
伊春,NO2,14.88
伊春,O3,61.67
伊春,PM10,23.12
伊春,PM2.5,13.04
伊春,SO2,6.08
伊犁哈萨克州,AQI,46.79
伊犁哈萨克州,CO,0.95
伊犁哈萨克州,NO2,32.21
伊犁哈萨克州,O3,56.83
伊犁哈萨克州,PM10,51.0
伊犁哈萨克州,PM2.5,22.38
伊犁哈萨克州,SO2,8.12
佛山,AQI,39.88
佛山,CO,0.59
佛山,NO2,27.71
佛山,O3,37.58
佛山,PM10,41.25
佛山,PM2.5,21.42
佛山,SO2,6.54
佳木斯,AQI,32.0
佳木斯,CO,0.53
佳木斯,NO2,20.62
佳木斯,O3,66.12
佳木斯,PM10,30.12
佳木斯,PM2.5,17.62
佳木斯,SO2,5.33
保定,AQI,57.54
保定,CO,0.55
保定,NO2,13.46
保定,O3,78.88
保定,PM10,60.38
保定,PM2.5,39.17
保定,SO2,3.38
保山,AQI,36.92
保山,CO,0.56
保山,NO2,8.5
保山,O3,84.04
保山,PM10,35.33
保山,PM2.5,20.54
保山,SO2,6.21
信阳,AQI,50.79
信阳,CO,0.59
信阳,NO2,12.96
信阳,O3,70.96
信阳,PM10,50.96
信阳,PM2.5,33.75
信阳,SO2,2.92
儋州,AQI,35.46
儋州,CO,0.52
儋州,NO2,7.58
儋州,O3,69.79
儋州,PM10,35.17
儋州,PM2.5,22.79
儋州,SO2,9.08
克孜勒苏柯尔克孜自治州,AQI,36.29
克孜勒苏柯尔克孜自治州,CO,0.14
克孜勒苏柯尔克孜自治州,NO2,7.0
克孜勒苏柯尔克孜自治州,O3,91.92
克孜勒苏柯尔克孜自治州,PM10,30.92
克孜勒苏柯尔克孜自治州,PM2.5,9.88
克孜勒苏柯尔克孜自治州,SO2,5.33
克拉玛依,AQI,23.08
克拉玛依,CO,0.33
克拉玛依,NO2,12.88
克拉玛依,O3,68.67
克拉玛依,PM10,19.62
克拉玛依,PM2.5,12.75
克拉玛依,SO2,8.33
六安,AQI,42.29
六安,CO,0.58
六安,NO2,13.83
六安,O3,60.0
六安,PM10,38.57
六安,PM2.5,29.21
六安,SO2,3.58
六盘水,AQI,35.88
六盘水,CO,0.69
六盘水,NO2,9.12
六盘水,O3,108.46
六盘水,PM10,25.21
六盘水,PM2.5,11.5
六盘水,SO2,8.08
兰州,AQI,53.92
兰州,CO,0.9
兰州,NO2,40.17
