city,type,value
七台河,AQI,48.09
七台河,CO,0.66
七台河,NO2,29.48
七台河,O3,42.68
七台河,PM10,45.26
七台河,PM2.5,32.95
七台河,SO2,10.25
三亚,AQI,35.35
三亚,CO,0.52
三亚,NO2,8.77
三亚,O3,90.89
三亚,PM10,33.47
三亚,PM2.5,18.0
三亚,SO2,3.11
三明,AQI,48.54
三明,CO,0.83
三明,NO2,23.77
三明,O3,42.15
三明,PM10,43.14
三明,PM2.5,33.58
三明,SO2,4.92
三门峡,AQI,80.08
三门峡,CO,0.81
三门峡,NO2,40.55
三门峡,O3,28.66
三门峡,PM10,85.51
三门峡,PM2.5,55.26
三门峡,SO2,10.54
上海,AQI,62.99
上海,CO,0.77
上海,NO2,48.29
上海,O3,43.84
上海,PM10,65.5
上海,PM2.5,43.61
上海,SO2,8.56
上饶,AQI,61.07
上饶,CO,0.91
上饶,NO2,34.7
上饶,O3,40.61
上饶,PM10,68.34
上饶,PM2.5,41.31
上饶,SO2,12.65
东莞,AQI,54.82
东莞,CO,0.74
东莞,NO2,36.3
东莞,O3,69.43
东莞,PM10,60.03
东莞,PM2.5,36.24
东莞,SO2,8.14
东营,AQI,63.91
东营,CO,0.79
东营,NO2,45.61
东营,O3,34.02
东营,PM10,72.59
东营,PM2.5,39.06
东营,SO2,12.29
中卫,AQI,61.48
中卫,CO,0.49
中卫,NO2,30.95
中卫,O3,47.49
中卫,PM10,68.93
中卫,PM2.5,35.52
中卫,SO2,11.24
中山,AQI,60.39
中山,CO,0.61
中山,NO2,44.02
中山,O3,64.54
中山,PM10,63.43
中山,PM2.5,40.65
中山,SO2,6.02
临夏回族自治州,AQI,74.84
临夏回族自治州,CO,1.38
临夏回族自治州,NO2,31.29
临夏回族自治州,O3,40.59
临夏回族自治州,PM10,85.38
临夏回族自治州,PM2.5,39.72
临夏回族自治州,SO2,12.58
临汾,AQI,75.52
临汾,CO,0.99
临汾,NO2,39.07
临汾,O3,26.35
临汾,PM10,88.11
临汾,PM2.5,48.63
临汾,SO2,9.5
临沂,AQI,86.33
临沂,CO,0.82
临沂,NO2,51.47
临沂,O3,34.06
临沂,PM10,98.75
临沂,PM2.5,59.98
临沂,SO2,14.28
临沧,AQI,34.13
临沧,CO,0.52
临沧,NO2,14.83
临沧,O3,42.26
临沧,PM10,29.16
临沧,PM2.5,21.89
临沧,SO2,7.96
丹东,AQI,53.13
丹东,CO,1.0
丹东,NO2,25.61
丹东,O3,37.6
丹东,PM10,56.41
丹东,PM2.5,34.71
丹东,SO2,14.03
丽水,AQI,56.58
丽水,CO,0.63
丽水,NO2,30.76
丽水,O3,39.26
丽水,PM10,54.39
丽水,PM2.5,39.24
丽水,SO2,5.4
丽江,AQI,26.91
丽江,CO,0.55
丽江,NO2,12.78
丽江,O3,73.5
丽江,PM10,22.63
丽江,PM2.5,13.12
丽江,SO2,8.01
乌兰察布,AQI,38.54
乌兰察布,CO,0.5
乌兰察布,NO2,22.49
乌兰察布,O3,50.26
乌兰察布,PM10,40.54
乌兰察布,PM2.5,20.58
乌兰察布,SO2,11.2
乌海,AQI,61.06
乌海,CO,0.78
乌海,NO2,29.22
乌海,O3,45.16
乌海,PM10,74.62
乌海,PM2.5,28.01
乌海,SO2,17.72
乌鲁木齐,AQI,86.27
乌鲁木齐,CO,0.94
乌鲁木齐,NO2,48.99
乌鲁木齐,O3,30.07
乌鲁木齐,PM10,82.12
乌鲁木齐,PM2.5,63.95
乌鲁木齐,SO2,4.17
乐山,AQI,81.01
乐山,CO,0.7
乐山,NO2,30.32
乐山,O3,28.05
乐山,PM10,72.65
乐山,PM2.5,59.87
乐山,SO2,5.02
九江,AQI,76.99
九江,CO,0.77
九江,NO2,38.7
九江,O3,45.91
九江,PM10,79.5
九江,PM2.5,55.32
九江,SO2,10.19
云浮,AQI,64.23
云浮,CO,0.69
云浮,NO2,38.88
云浮,O3,61.6
云浮,PM10,69.46
云浮,PM2.5,43.12
云浮,SO2,13.25
五家渠,AQI,144.88
五家渠,CO,1.18
五家渠,NO2,45.74
五家渠,O3,26.94
五家渠,PM10,143.97
五家渠,PM2.5,111.6
五家渠,SO2,6.6
亳州,AQI,85.59
亳州,CO,0.61
亳州,NO2,32.98
亳州,O3,39.0
亳州,PM10,102.23
亳州,PM2.5,57.18
亳州,SO2,6.34
伊春,AQI,51.19
伊春,CO,0.68
伊春,NO2,18.76
伊春,O3,43.42
伊春,PM10,45.65
伊春,PM2.5,35.94
伊春,SO2,5.28
伊犁哈萨克州,AQI,66.72
伊犁哈萨克州,CO,1.74
伊犁哈萨克州,NO2,45.12
伊犁哈萨克州,O3,30.43
伊犁哈萨克州,PM10,64.32
伊犁哈萨克州,PM2.5,46.11
伊犁哈萨克州,SO2,11.06
佛山,AQI,63.51
佛山,CO,0.78
佛山,NO2,48.09
佛山,O3,64.28
佛山,PM10,71.0
佛山,PM2.5,43.86
佛山,SO2,10.49
佳木斯,AQI,42.66
佳木斯,CO,0.63
佳木斯,NO2,22.44
佳木斯,O3,43.98
佳木斯,PM10,36.18
佳木斯,PM2.5,30.19
佳木斯,SO2,10.1
保定,AQI,66.39
保定,CO,0.52
保定,NO2,42.73
保定,O3,26.89
保定,PM10,74.75
保定,PM2.5,41.62
保定,SO2,4.33
保山,AQI,31.05
保山,CO,0.38
保山,NO2,8.34
保山,O3,59.31
保山,PM10,28.95
保山,PM2.5,15.98
保山,SO2,5.49
信阳,AQI,82.35
信阳,CO,0.55
信阳,NO2,28.9
信阳,O3,51.53
信阳,PM10,81.71
信阳,PM2.5,59.09
信阳,SO2,5.37
儋州,AQI,45.32
儋州,CO,0.6
儋州,NO2,10.17
儋州,O3,92.3
儋州,PM10,45.64
儋州,PM2.5,27.12
儋州,SO2,6.51
克孜勒苏柯尔克孜自治州,AQI,71.44
克孜勒苏柯尔克孜自治州,CO,0.93
克孜勒苏柯尔克孜自治州,NO2,20.46
克孜勒苏柯尔克孜自治州,O3,60.36
克孜勒苏柯尔克孜自治州,PM10,78.22
克孜勒苏柯尔克孜自治州,PM2.5,46.87
克孜勒苏柯尔克孜自治州,SO2,6.58
克拉玛依,AQI,57.27
克拉玛依,CO,0.74
克拉玛依,NO2,29.67
克拉玛依,O3,34.58
克拉玛依,PM10,56.42
克拉玛依,PM2.5,40.77
克拉玛依,SO2,5.16
六安,AQI,79.06
六安,CO,0.73
六安,NO2,36.55
六安,O3,42.33
六安,PM10,84.51
六安,PM2.5,55.38
六安,SO2,4.8
六盘水,AQI,33.94
六盘水,CO,0.74
六盘水,NO2,15.4
六盘水,O3,45.79
六盘水,PM10,32.01
六盘水,PM2.5,22.65
六盘水,SO2,8.92
兰州,AQI,80.91
兰州,CO,1.23
兰州,NO2,60.81
兰州,O3,30.26
兰州,PM10,89.03
兰州,PM2.5,58.16
兰州,SO2,19.54
兰州新区,AQI,67.83
兰州新区,CO,0.67
兰州新区,NO2,33.92
兰州新区,O3,48.21
兰州新区,PM10,71.94
兰州新区,PM2.5,46.29
兰州新区,SO2,18.8
兴安盟,AQI,35.72
兴安盟,CO,0.57
兴安盟,NO2,13.53
兴安盟,O3,48.45
兴安盟,PM10,35.42
兴安盟,PM2.5,23.26
兴安盟,SO2,4.8
内江,AQI,85.6
内江,CO,0.77
内江,NO2,29.53
内江,O3,33.47
内江,PM10,73.19
内江,PM2.5,63.45
内江,SO2,6.89
凉山彝族自治州,AQI,42.02
凉山彝族自治州,CO,0.82
凉山彝族自治州,NO2,19.11
凉山彝族自治州,O3,51.6
凉山彝族自治州,PM10,42.18
凉山彝族自治州,PM2.5,26.69
凉山彝族自治州,SO2,10.61
包头,AQI,57.5
包头,CO,1.01
包头,NO2,37.24
包头,O3,35.19
包头,PM10,69.28
包头,PM2.5,26.17
包头,SO2,15.69
北京,AQI,36.78
北京,CO,0.39
北京,NO2,26.94
北京,O3,37.18
北京,PM10,38.91
北京,PM2.5,17.28
北京,SO2,3.12
北海,AQI,71.61
北海,CO,0.76
北海,NO2,19.73
北海,O3,93.0
北海,PM10,68.14
北海,PM2.5,51.07
北海,SO2,12.08
十堰,AQI,64.88
十堰,CO,0.78
十堰,NO2,28.62
十堰,O3,42.13
十堰,PM10,61.34
十堰,PM2.5,46.23
十堰,SO2,9.61
南京,AQI,68.91
南京,CO,0.65
南京,NO2,41.7
南京,O3,40.12
南京,PM10,75.58
南京,PM2.5,47.09
南京,SO2,6.92
南充,AQI,80.52
南充,CO,0.58
南充,NO2,29.49
南充,O3,28.13
南充,PM10,76.74
南充,PM2.5,59.45
南充,SO2,3.96
南宁,AQI,71.77
南宁,CO,0.84
南宁,NO2,33.1
南宁,O3,69.91
南宁,PM10,73.19
南宁,PM2.5,51.47
南宁,SO2,11.02
南平,AQI,45.37
南平,CO,0.56
南平,NO2,23.73
南平,O3,40.64
南平,PM10,41.24
南平,PM2.5,31.4
南平,SO2,4.73
南昌,AQI,84.08
南昌,CO,0.72
南昌,NO2,39.08
南昌,O3,49.96
南昌,PM10,93.96
南昌,PM2.5,60.85
南昌,SO2,10.74
南通,AQI,67.78
南通,CO,0.72
南通,NO2,36.9
南通,O3,48.35
南通,PM10,71.14
南通,PM2.5,46.25
南通,SO2,6.8
南阳,AQI,93.63
南阳,CO,0.69
南阳,NO2,36.69
南阳,O3,39.87
南阳,PM10,97.02
南阳,PM2.5,68.16
南阳,SO2,7.44
博尔塔拉蒙古自治州,AQI,56.84
