city,type,value
七台河,AQI,58.38
七台河,CO,0.57
七台河,NO2,15.75
七台河,O3,106.17
七台河,PM10,62.38
七台河,PM2.5,33.62
七台河,SO2,11.0
三亚,AQI,27.79
三亚,CO,0.3
三亚,NO2,7.29
三亚,O3,47.67
三亚,PM10,27.79
三亚,PM2.5,13.42
三亚,SO2,2.0
三明,AQI,41.33
三明,CO,1.22
三明,NO2,19.96
三明,O3,51.5
三明,PM10,35.83
三明,PM2.5,25.42
三明,SO2,10.96
三门峡,AQI,57.79
三门峡,CO,0.52
三门峡,NO2,16.17
三门峡,O3,96.08
三门峡,PM10,65.58
三门峡,PM2.5,27.29
三门峡,SO2,9.58
上海,AQI,38.58
上海,CO,0.52
上海,NO2,21.96
上海,O3,102.79
上海,PM10,38.58
上海,PM2.5,16.88
上海,SO2,7.0
上饶,AQI,47.17
上饶,CO,0.87
上饶,NO2,15.83
上饶,O3,62.75
上饶,PM10,48.42
上饶,PM2.5,27.62
上饶,SO2,16.29
东莞,AQI,29.46
东莞,CO,0.81
东莞,NO2,25.83
东莞,O3,47.21
东莞,PM10,27.75
东莞,PM2.5,15.92
东莞,SO2,7.92
东营,AQI,77.29
东营,CO,0.69
东营,NO2,27.58
东营,O3,145.5
东营,PM10,79.21
东营,PM2.5,33.96
东营,SO2,11.54
中卫,AQI,96.92
中卫,CO,0.38
中卫,NO2,27.67
中卫,O3,75.75
中卫,PM10,139.79
中卫,PM2.5,42.79
中卫,SO2,9.75
中山,AQI,24.38
中山,CO,0.4
中山,NO2,12.46
中山,O3,47.71
中山,PM10,24.12
中山,PM2.5,12.62
中山,SO2,4.25
临夏回族自治州,AQI,64.83
临夏回族自治州,CO,0.45
临夏回族自治州,NO2,16.71
临夏回族自治州,O3,77.79
临夏回族自治州,PM10,79.12
临夏回族自治州,PM2.5,33.67
临夏回族自治州,SO2,8.62
临汾,AQI,75.58
临汾,CO,0.68
临汾,NO2,28.79
临汾,O3,99.12
临汾,PM10,97.58
临汾,PM2.5,30.46
临汾,SO2,9.33
临沂,AQI,68.38
临沂,CO,0.5
临沂,NO2,23.79
临沂,O3,120.62
临沂,PM10,72.96
临沂,PM2.5,35.42
临沂,SO2,11.54
临沧,AQI,59.92
临沧,CO,0.53
临沧,NO2,12.71
临沧,O3,115.21
临沧,PM10,57.58
临沧,PM2.5,41.79
临沧,SO2,7.08
丹东,AQI,43.21
丹东,CO,0.77
丹东,NO2,18.42
丹东,O3,97.04
丹东,PM10,42.67
丹东,PM2.5,18.75
丹东,SO2,9.92
丽水,AQI,45.92
丽水,CO,0.46
丽水,NO2,26.71
丽水,O3,45.67
丽水,PM10,46.83
丽水,PM2.5,29.25
丽水,SO2,3.54
丽江,AQI,41.71
丽江,CO,0.71
丽江,NO2,9.96
丽江,O3,126.79
丽江,PM10,33.75
丽江,PM2.5,15.08
丽江,SO2,7.67
乌兰察布,AQI,71.21
乌兰察布,CO,0.36
乌兰察布,NO2,18.58
乌兰察布,O3,71.29
乌兰察布,PM10,91.88
乌兰察布,PM2.5,32.17
乌兰察布,SO2,9.83
乌海,AQI,86.96
乌海,CO,0.54
乌海,NO2,29.92
乌海,O3,72.12
乌海,PM10,123.38
乌海,PM2.5,36.75
乌海,SO2,18.67
乌鲁木齐,AQI,33.12
乌鲁木齐,CO,0.37
乌鲁木齐,NO2,18.12
乌鲁木齐,O3,67.33
乌鲁木齐,PM10,31.5
乌鲁木齐,PM2.5,9.71
乌鲁木齐,SO2,4.67
乐山,AQI,92.12
乐山,CO,0.76
乐山,NO2,20.38
乐山,O3,90.83
乐山,PM10,81.88
乐山,PM2.5,68.67
乐山,SO2,8.17
九江,AQI,32.96
九江,CO,0.77
九江,NO2,23.08
九江,O3,59.58
九江,PM10,29.29
九江,PM2.5,20.25
九江,SO2,12.54
云浮,AQI,33.88
云浮,CO,0.6
云浮,NO2,20.79
云浮,O3,48.38
云浮,PM10,33.88
云浮,PM2.5,14.92
云浮,SO2,7.38
五家渠,AQI,32.67
五家渠,CO,0.27
五家渠,NO2,3.21
五家渠,O3,82.25
五家渠,PM10,25.09
五家渠,PM2.5,8.42
五家渠,SO2,3.88
亳州,AQI,72.25
亳州,CO,0.49
亳州,NO2,12.92
亳州,O3,124.12
亳州,PM10,94.21
亳州,PM2.5,32.04
亳州,SO2,11.21
伊春,AQI,32.04
伊春,CO,0.39
伊春,NO2,10.58
伊春,O3,77.21
伊春,PM10,29.04
伊春,PM2.5,13.58
伊春,SO2,5.75
伊犁哈萨克州,AQI,33.0
伊犁哈萨克州,CO,0.47
伊犁哈萨克州,NO2,9.04
伊犁哈萨克州,O3,80.08
伊犁哈萨克州,PM10,28.17
伊犁哈萨克州,PM2.5,7.96
伊犁哈萨克州,SO2,6.54
佛山,AQI,31.88
佛山,CO,0.55
佛山,NO2,32.58
佛山,O3,60.04
佛山,PM10,31.33
佛山,PM2.5,17.71
佛山,SO2,6.5
佳木斯,AQI,51.75
佳木斯,CO,0.37
佳木斯,NO2,12.17
佳木斯,O3,84.71
佳木斯,PM10,53.21
佳木斯,PM2.5,27.0
佳木斯,SO2,5.33
保定,AQI,96.71
保定,CO,0.51
保定,NO2,20.29
保定,O3,104.62
保定,PM10,142.83
保定,PM2.5,50.33
保定,SO2,5.67
保山,AQI,54.5
保山,CO,0.68
保山,NO2,8.67
保山,O3,125.25
保山,PM10,58.5
保山,PM2.5,28.83
保山,SO2,8.17
信阳,AQI,62.67
信阳,CO,0.59
信阳,NO2,13.25
信阳,O3,113.5
信阳,PM10,74.88
信阳,PM2.5,34.33
信阳,SO2,4.79
儋州,AQI,48.25
儋州,CO,0.59
儋州,NO2,7.58
儋州,O3,93.0
儋州,PM10,49.38
儋州,PM2.5,30.42
儋州,SO2,4.54
克孜勒苏柯尔克孜自治州,AQI,39.33
