city,type,value
七台河,AQI,37.2
七台河,CO,0.43
七台河,NO2,17.42
七台河,O3,70.7
七台河,PM10,37.56
七台河,PM2.5,17.77
七台河,SO2,10.37
三亚,AQI,22.18
三亚,CO,0.36
三亚,NO2,6.4
三亚,O3,54.04
三亚,PM10,19.53
三亚,PM2.5,9.5
三亚,SO2,2.25
三明,AQI,34.52
三明,CO,0.78
三明,NO2,16.32
三明,O3,65.61
三明,PM10,30.35
三明,PM2.5,18.91
三明,SO2,8.84
三门峡,AQI,63.14
三门峡,CO,0.56
三门峡,NO2,21.53
三门峡,O3,114.03
三门峡,PM10,69.98
三门峡,PM2.5,29.74
三门峡,SO2,10.85
上海,AQI,40.63
上海,CO,0.55
上海,NO2,23.18
上海,O3,91.85
上海,PM10,36.2
上海,PM2.5,21.13
上海,SO2,7.47
上饶,AQI,42.23
上饶,CO,0.64
上饶,NO2,14.79
上饶,O3,87.0
上饶,PM10,40.74
上饶,PM2.5,21.19
上饶,SO2,9.96
东莞,AQI,37.95
东莞,CO,0.77
东莞,NO2,22.38
东莞,O3,77.37
东莞,PM10,32.6
东莞,PM2.5,18.36
东莞,SO2,7.84
东营,AQI,65.78
东营,CO,0.5
东营,NO2,21.92
东营,O3,117.85
东营,PM10,70.13
东营,PM2.5,28.02
东营,SO2,11.15
中卫,AQI,79.59
中卫,CO,0.37
中卫,NO2,17.26
中卫,O3,101.06
中卫,PM10,105.28
中卫,PM2.5,39.13
中卫,SO2,7.94
中山,AQI,33.89
中山,CO,0.45
中山,NO2,21.24
中山,O3,73.16
中山,PM10,28.85
中山,PM2.5,15.27
中山,SO2,5.16
临夏回族自治州,AQI,60.31
临夏回族自治州,CO,0.38
临夏回族自治州,NO2,15.18
临夏回族自治州,O3,83.91
临夏回族自治州,PM10,71.24
临夏回族自治州,PM2.5,31.31
临夏回族自治州,SO2,7.12
临汾,AQI,73.35
临汾,CO,0.72
临汾,NO2,19.91
临汾,O3,120.93
临汾,PM10,83.31
临汾,PM2.5,32.27
临汾,SO2,9.52
临沂,AQI,65.44
临沂,CO,0.46
临沂,NO2,20.11
临沂,O3,114.04
临沂,PM10,71.23
临沂,PM2.5,32.24
临沂,SO2,9.87
临沧,AQI,44.34
临沧,CO,0.54
临沧,NO2,12.72
临沧,O3,77.08
临沧,PM10,38.75
临沧,PM2.5,30.27
临沧,SO2,7.83
丹东,AQI,38.26
丹东,CO,0.5
丹东,NO2,13.11
丹东,O3,88.3
丹东,PM10,36.21
丹东,PM2.5,15.92
丹东,SO2,9.59
丽水,AQI,35.43
丽水,CO,0.44
丽水,NO2,14.29
丽水,O3,75.22
丽水,PM10,31.23
丽水,PM2.5,17.3
丽水,SO2,3.4
丽江,AQI,33.15
丽江,CO,0.55
丽江,NO2,11.8
丽江,O3,94.98
丽江,PM10,27.39
丽江,PM2.5,14.88
丽江,SO2,7.51
乌兰察布,AQI,51.11
乌兰察布,CO,0.4
乌兰察布,NO2,13.68
乌兰察布,O3,102.8
乌兰察布,PM10,53.51
乌兰察布,PM2.5,24.24
乌兰察布,SO2,8.86
乌海,AQI,83.16
乌海,CO,0.6
乌海,NO2,23.37
乌海,O3,100.01
乌海,PM10,111.69
乌海,PM2.5,32.29
乌海,SO2,21.59
乌鲁木齐,AQI,54.09
乌鲁木齐,CO,0.37
乌鲁木齐,NO2,19.11
乌鲁木齐,O3,84.84
乌鲁木齐,PM10,61.59
乌鲁木齐,PM2.5,18.21
乌鲁木齐,SO2,6.57
乐山,AQI,45.76
乐山,CO,0.62
乐山,NO2,20.83
乐山,O3,80.25
乐山,PM10,40.9
乐山,PM2.5,27.35
乐山,SO2,8.98
九江,AQI,44.38
九江,CO,0.69
九江,NO2,23.38
九江,O3,93.83
九江,PM10,42.38
