province,year_month,AQI,CO,NO2,O3,PM10,PM2.5,SO2,population,gdp,region,climate_type,is_coastal
Tibet,2021-10,25.777142857142856,0.46571428571428575,11.65857142857143,68.50428571428571,17.24142857142857,6.728571428571429,6.972857142857143,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2021-11,29.405714285714286,0.5857142857142856,15.950000000000001,63.17142857142858,23.908571428571427,10.805714285714286,7.578571428571428,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2021-12,29.18,0.6428571428571429,17.292857142857144,60.292857142857144,23.887142857142855,12.225714285714286,7.831428571428572,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-01,27.07,0.5885714285714286,12.264285714285714,67.6557142857143,18.385714285714283,9.927142857142856,7.6085714285714285,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-02,28.81857142857143,0.5628571428571428,8.038571428571428,83.27142857142857,17.722857142857144,8.401428571428571,6.888571428571429,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-03,32.43571428571428,0.4957142857142857,10.277142857142858,86.17714285714285,24.03142857142857,11.175714285714287,6.477142857142857,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-04,33.815714285714286,0.45714285714285713,7.944285714285714,95.16428571428571,24.13,10.155714285714286,6.008571428571429,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-05,34.98857142857143,0.4628571428571429,7.13,107.64714285714285,16.11,6.922857142857143,6.5371428571428565,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-06,34.355714285714285,0.43142857142857144,6.247142857142857,103.69142857142857,14.258571428571429,5.8028571428571425,6.364285714285714,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-07,30.00857142857143,0.40857142857142853,6.74,91.4057142857143,14.98,6.645714285714285,6.815714285714286,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-08,22.90857142857143,0.4814285714285714,5.1000000000000005,72.01571428571428,7.345714285714286,3.762857142857143,7.427142857142857,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-09,23.988571428571426,0.7171428571428571,4.261428571428572,75.18142857142857,5.531428571428571,3.891428571428572,7.928571428571429,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-10,23.232857142857142,0.47000000000000003,6.307142857142857,68.86,10.02,5.155714285714287,7.398571428571429,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-11,27.857142857142858,0.47714285714285715,9.867142857142856,68.87428571428572,19.46,8.767142857142856,6.8585714285714285,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2022-12,31.692857142857143,0.6157142857142857,16.312857142857144,59.18428571428571,26.812857142857144,13.287142857142857,7.1899999999999995,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-01,32.01,0.5471428571428572,11.808571428571428,73.1557142857143,25.051428571428573,11.59,7.282857142857144,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-02,34.730000000000004,0.5271428571428571,9.721428571428572,82.83000000000001,27.192857142857143,11.540000000000001,7.052857142857143,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-03,30.944285714285716,0.44857142857142857,8.12142857142857,91.88714285714286,17.49142857142857,8.1,6.0685714285714285,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-04,36.37714285714286,0.4242857142857143,7.761428571428572,107.0,22.617142857142856,9.444285714285714,6.2700000000000005,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-05,36.43714285714286,0.4042857142857143,7.264285714285713,113.12857142857142,16.740000000000002,7.622857142857143,6.648571428571429,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-06,33.63857142857143,0.4342857142857143,7.218571428571429,105.31857142857143,13.612857142857143,6.518571428571429,6.724285714285714,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-07,24.00428571428571,0.3814285714285714,7.851428571428571,74.69285714285715,9.311428571428573,4.821428571428571,7.041428571428571,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-08,22.055714285714284,0.38,8.377142857142857,67.03714285714285,9.785714285714286,4.72,7.172857142857143,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-09,24.235714285714284,0.35714285714285715,9.59,73.23714285714286,11.725714285714286,5.554285714285714,6.87,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-10,24.110000000000003,0.39571428571428574,10.784285714285716,68.38428571428571,14.411428571428571,6.728571428571429,6.524285714285715,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-11,28.318571428571428,0.5385714285714286,17.617142857142856,57.86,22.882857142857144,11.084285714285715,7.17,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2023-12,29.755714285714284,0.6157142857142858,19.56,54.87571428571429,24.978571428571428,12.985714285714284,7.785714285714286,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-01,28.012857142857143,0.5585714285714286,14.37857142857143,62.574285714285715,21.415714285714284,11.817142857142857,7.204285714285715,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-02,32.57857142857143,0.44857142857142857,7.388571428571429,82.50857142857141,24.40142857142857,9.09142857142857,6.637142857142856,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-03,31.577142857142857,0.43142857142857144,7.654285714285714,91.12142857142858,20.150000000000002,8.967142857142857,6.505714285714285,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-04,39.09428571428572,0.41714285714285715,8.012857142857142,117.20714285714284,23.627142857142854,11.414285714285715,6.812857142857142,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-05,40.040000000000006,0.39142857142857146,7.961428571428571,120.26857142857143,20.349999999999998,10.122857142857143,6.874285714285714,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-06,36.401428571428575,0.3842857142857143,6.941428571428571,112.96714285714286,12.889999999999999,5.884285714285714,6.471428571428571,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-07,24.945714285714285,0.3471428571428571,7.4471428571428575,75.44714285714285,11.084285714285715,5.152857142857143,7.134285714285714,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-08,27.02,0.33142857142857146,7.482857142857143,84.52,11.651428571428571,5.564285714285715,6.984285714285714,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-09,23.975714285714286,0.37142857142857144,8.55,72.53571428571429,11.43142857142857,5.114285714285714,7.305714285714286,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-10,27.150000000000002,0.4057142857142857,11.622857142857143,72.32714285714285,17.722857142857144,7.272857142857142,7.124285714285714,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-11,29.43,0.5214285714285715,14.888571428571428,63.25571428571429,23.617142857142856,10.327142857142858,6.5,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2024-12,33.78285714285715,0.6,16.467142857142857,65.16857142857143,30.50714285714286,12.697142857142856,6.465714285714286,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2025-01,34.81285714285714,0.5714285714285714,12.214285714285714,71.72,30.071428571428573,12.281428571428572,6.278571428571429,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2025-02,34.20428571428572,0.46571428571428575,6.021428571428571,88.89999999999999,25.572857142857142,9.492857142857144,5.895714285714286,867500.0,747.6,Southwest China,High-Altitude Cold,No
Tibet,2025-03,35.05571428571428,0.3971428571428572,6.585714285714286,96.23,24.805714285714284,8.991428571428571,5.888571428571429,867500.0,747.6,Southwest China,High-Altitude Cold,No
Xinjiang,2014-05,103.55333333333333,0.68,27.900000000000002,71.42666666666666,142.69333333333333,39.42,13.553333333333333,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2014-06,72.82666666666667,0.6966666666666667,28.373333333333335,82.51,93.92999999999999,31.78333333333333,14.646666666666667,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2014-07,68.63333333333334,0.96,27.886666666666667,80.28333333333335,89.0,27.78333333333333,12.903333333333334,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2014-08,76.81666666666666,1.0566666666666666,33.449999999999996,73.55666666666667,100.48666666666666,34.64333333333334,10.686666666666667,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2014-09,98.11000000000001,1.32,38.54333333333333,51.73333333333333,136.45000000000002,47.11333333333334,12.086666666666666,4075794.0,3893.2,Northwest China,Temperate Continental,No
